%Mission: MLO2022
%Operator: 
%Time: 2022,05,09,20:35:19.750
%File: C:\Users\pop\Documents\5STARG_Data\5STARG_20220509_203519_RADIOMETERS.dat
%Notes: 
YYYY,MM,DD,hh:mm:ss,wtf,elev_setpoint,azi_setpoint,elev_pid_out,azi_pid_out,CH1_0,CH1_2,CH1_4,CH2_0,CH2_2,CH2_4,CH3_0,CH3_2,CH3_4,CH4_0,CH4_2,CH4_4,CH5_0,CH5_2,CH5_4,Here,CH6_0,CH6_2,CH6_4,CH7_0,CH7_2,CH7_4,CH8_0,CH8_2,CH8_4,CH9_0,CH9_2,CH9_4,SPARE,5vRef_Temp,12POS_0_33,12NEG_0_33
2022,05,09,20:38:01.715,tr,1.300,0.000000,-0.020224,0.601894,-0.02286,-2.23443,-10.23705,-0.06007,-5.92471,-10.08224,-0.10310,-10.21833,-9.96653,-0.16253,-10.21563,-9.72136,-0.07442,-7.37038,-10.04048,-1.67047,0.00019,-0.00797,-0.70442,-1.08128,-0.00066,0.03245,-0.82967,-0.00531,-0.43041,-0.09733,-0.55869,-10.26822,-9.97505,0.56447,3.98903,-3.97944
2022,05,09,20:38:01.965,tr,1.300,0.000000,-0.011095,-0.046879,-0.02451,-2.40022,-10.20892,-0.06397,-6.32147,-10.10333,-0.11118,-10.29412,-9.76166,-0.17676,-10.23735,-9.74606,-0.07975,-7.92268,-10.03773,-1.67037,0.00023,-0.00741,-0.64336,-1.07493,-0.00068,0.03255,-0.76995,-0.00510,-0.40904,-0.09939,-0.53873,-10.22962,-9.93513,0.56445,3.98887,-3.97905
2022,05,09,20:38:02.215,tr,1.300,0.000000,-0.000310,0.277580,-0.02505,-2.46091,-10.23318,-0.06572,-6.49653,-10.07187,-0.11404,-10.21519,-9.72466,-0.18183,-10.20269,-9.72115,-0.08135,-8.06239,-10.01231,-1.67041,0.00025,-0.00726,-0.63344,-1.07333,-0.00065,0.03333,-0.76031,-0.00504,-0.40544,-0.09886,-0.53559,-10.26791,-9.96989,0.56443,3.98888,-3.97903
2022,05,09,20:38:02.464,tr,1.300,0.000000,-0.001198,1.517420,-0.02516,-2.45961,-10.20283,-0.06571,-6.49209,-10.07912,-0.11415,-10.25324,-9.76405,-0.18211,-10.21779,-9.74259,-0.08155,-8.09210,-10.04612,-1.67038,0.00024,-0.00722,-0.62825,-1.07447,-0.00069,0.03293,-0.75524,-0.00506,-0.40388,-0.09949,-0.53409,-10.22796,-9.93072,0.56448,3.98881,-3.97894
2022,05,09,20:38:02.714,tr,1.300,0.000000,-0.001706,0.173821,-0.02522,-2.47676,-10.23268,-0.06606,-6.53199,-10.06203,-0.11500,-10.20583,-9.71609,-0.18379,-10.19906,-9.71302,-0.08200,-8.13938,-10.01945,-1.67046,0.00026,-0.00718,-0.62711,-1.07489,-0.00062,0.03288,-0.75515,-0.00503,-0.40409,-0.09955,-0.53491,-10.26729,-9.97179,0.56447,3.98890,-3.97904
2022,05,09,20:38:02.965,tr,1.300,0.000000,0.000239,0.007869,-0.02536,-2.48339,-10.19939,-0.06625,-6.55146,-10.09532,-0.11515,-10.25232,-9.75890,-0.18367,-10.24651,-9.74098,-0.08188,-8.12120,-10.05181,-1.67042,0.00018,-0.00733,-0.62995,-1.07547,-0.00073,0.03200,-0.75872,-0.00513,-0.40616,-0.09979,-0.53581,-10.22196,-9.93029,0.56445,3.98878,-3.97905
2022,05,09,20:38:03.215,tr,1.300,0.000000,0.000977,0.273655,-0.02518,-2.47155,-10.22657,-0.06606,-6.52470,-10.06664,-0.11466,-10.19088,-9.72156,-0.18298,-10.19221,-9.71177,-0.08186,-8.10972,-10.02029,-1.67045,0.00016,-0.00725,-0.62884,-1.07376,-0.00069,0.03237,-0.75552,-0.00505,-0.40438,-0.09982,-0.53479,-10.24476,-9.95461,0.56454,3.98892,-3.97902
2022,05,09,20:38:03.465,tr,1.300,0.000000,-0.000300,1.012000,-0.02536,-2.47858,-10.19567,-0.06616,-6.53474,-10.09881,-0.11499,-10.23215,-9.75952,-0.18386,-10.23784,-9.74566,-0.08217,-8.15220,-10.04521,-1.67037,0.00024,-0.00725,-0.62458,-1.07422,-0.00069,0.03249,-0.75237,-0.00506,-0.40355,-0.09983,-0.53377,-10.22985,-9.92890,0.56449,3.98887,-3.97899
2022,05,09,20:38:03.715,tr,1.300,0.000000,0.001168,-0.015924,-0.02545,-2.49778,-10.22815,-0.06662,-6.58680,-10.06411,-0.11616,-10.18762,-9.71091,-0.18543,-10.19691,-9.72102,-0.08272,-8.19938,-10.02150,-1.67043,0.00022,-0.00722,-0.62448,-1.07457,-0.00069,0.03215,-0.75247,-0.00503,-0.40348,-0.09986,-0.53388,-10.25780,-9.94408,0.56453,3.98886,-3.97902
2022,05,09,20:38:03.964,tr,1.300,0.000000,0.001998,0.285922,-0.02551,-2.49541,-10.19687,-0.06662,-6.57815,-10.08510,-0.11555,-10.23845,-9.72968,-0.18483,-10.23324,-9.75054,-0.08229,-8.16509,-10.03778,-1.67039,0.00025,-0.00725,-0.62584,-1.07436,-0.00068,0.03195,-0.75421,-0.00509,-0.40464,-0.10027,-0.53455,-10.23851,-9.94276,0.56444,3.98884,-3.97895
2022,05,09,20:38:04.214,tr,1.300,0.000000,0.001138,1.534177,-0.02531,-2.48197,-10.23287,-0.06627,-6.54840,-10.07099,-0.11522,-10.21001,-9.71852,-0.18408,-10.19240,-9.71782,-0.08219,-8.14986,-10.01511,-1.67048,0.00013,-0.00727,-0.62596,-1.07544,-0.00069,0.03175,-0.75279,-0.00506,-0.40388,-0.10036,-0.53381,-10.27018,-9.97475,0.56446,3.98884,-3.97893
2022,05,09,20:38:04.465,tr,1.300,0.000000,0.000872,0.536663,-0.02546,-2.49295,-10.20822,-0.06656,-6.57676,-10.08497,-0.11598,-10.24183,-9.74724,-0.18550,-10.23432,-9.75731,-0.08272,-8.20809,-10.03384,-1.67037,0.00025,-0.00720,-0.62176,-1.07555,-0.00071,0.03167,-0.74974,-0.00502,-0.40292,-0.10063,-0.53322,-10.23193,-9.93498,0.56446,3.98885,-3.97900
2022,05,09,20:38:04.716,tr,1.300,0.000000,0.002398,-1.368945,-0.02549,-2.50605,-10.23421,-0.06686,-6.60693,-10.06400,-0.11644,-10.20113,-9.73250,-0.18608,-10.18242,-9.71896,-0.08277,-8.20942,-10.01664,-1.67041,0.00020,-0.00717,-0.62185,-1.07423,-0.00071,0.03191,-0.75033,-0.00504,-0.40301,-0.10030,-0.53361,-10.26099,-9.96053,0.56450,3.98879,-3.97899
2022,05,09,20:38:04.965,tr,1.300,0.000000,0.003400,0.094016,-0.02561,-2.50060,-10.19510,-0.06673,-6.58896,-10.07564,-0.11599,-10.24714,-9.75914,-0.18533,-10.22628,-9.74112,-0.08249,-8.18571,-10.04377,-1.67045,0.00027,-0.00724,-0.62512,-1.07499,-0.00078,0.03117,-0.75283,-0.00505,-0.40428,-0.10089,-0.53424,-10.23592,-9.93836,0.56451,3.98879,-3.97887
2022,05,09,20:38:05.215,tr,1.300,0.000000,0.002268,0.986238,-0.02548,-2.49935,-10.23689,-0.06672,-6.59227,-10.07072,-0.11609,-10.19793,-9.71699,-0.18552,-10.19643,-9.71606,-0.08280,-8.21442,-10.02310,-1.67047,0.00022,-0.00714,-0.62042,-1.07471,-0.00067,0.03196,-0.74779,-0.00498,-0.40182,-0.10082,-0.53261,-10.26413,-9.96652,0.56444,3.98891,-3.97895
2022,05,09,20:38:05.464,tr,1.300,0.000000,0.002154,1.030135,-0.02557,-2.50839,-10.19936,-0.06691,-6.61165,-10.08958,-0.11654,-10.22736,-9.75851,-0.18662,-10.23896,-9.73736,-0.08310,-8.24979,-10.04357,-1.67040,0.00028,-0.00713,-0.61862,-1.07523,-0.00071,0.03132,-0.74716,-0.00511,-0.40277,-0.10071,-0.53305,-10.22593,-9.93522,0.56448,3.98876,-3.97906
2022,05,09,20:38:05.715,tr,1.300,0.000000,0.004366,0.964928,-0.02567,-2.51930,-10.22070,-0.06715,-6.63547,-10.06439,-0.11680,-10.17529,-9.71328,-0.18676,-10.20147,-9.71505,-0.08313,-8.23641,-10.02431,-1.67044,0.00021,-0.00718,-0.62147,-1.07467,-0.00063,0.03156,-0.74920,-0.00503,-0.40277,-0.10061,-0.53300,-10.25253,-9.95009,0.56451,3.98890,-3.97902
2022,05,09,20:38:05.965,tr,1.300,0.000000,0.003884,0.972292,-0.02562,-2.50789,-10.18913,-0.06706,-6.61527,-10.08921,-0.11642,-10.23959,-9.75301,-0.18630,-10.24216,-9.74535,-0.08294,-8.21567,-10.04616,-1.67045,0.00019,-0.00727,-0.62206,-1.07398,-0.00075,0.03052,-0.74857,-0.00506,-0.40273,-0.10105,-0.53233,-10.23559,-9.92746,0.56445,3.98881,-3.97887
2022,05,09,20:38:06.215,tr,1.300,0.000000,0.003064,1.578652,-0.02557,-2.50652,-10.22168,-0.06698,-6.61009,-10.06555,-0.11659,-10.19896,-9.70563,-0.18648,-10.20703,-9.72293,-0.08303,-8.23535,-10.02378,-1.67043,0.00021,-0.00714,-0.61748,-1.07423,-0.00072,0.03196,-0.74463,-0.00501,-0.40071,-0.10049,-0.53132,-10.26925,-9.97822,0.56450,3.98883,-3.97898
2022,05,09,20:38:06.465,tr,1.300,0.000000,0.004091,2.203524,-0.02577,-2.52144,-10.19216,-0.06722,-6.64371,-10.08857,-0.11704,-10.24540,-9.75340,-0.18754,-10.23663,-9.74489,-0.08328,-8.26399,-10.03680,-1.67039,0.00032,-0.00717,-0.61788,-1.07406,-0.00071,0.03100,-0.74606,-0.00508,-0.40236,-0.10074,-0.53224,-10.23843,-9.93917,0.56445,3.98874,-3.97894
2022,05,09,20:38:06.714,tr,1.350,0.000000,-0.005246,1.816859,-0.02774,-2.73389,-10.21884,-0.07235,-7.17455,-10.04658,-0.12858,-10.20096,-9.71895,-0.21008,-10.20141,-9.72392,-0.09146,-9.08603,-9.99546,-1.67039,0.00026,-0.00670,-0.57337,-1.08564,-0.00067,0.03047,-0.70283,-0.00486,-0.38957,-0.10386,-0.52213,-10.25960,-9.96314,0.56455,3.98880,-3.97852
2022,05,09,20:38:06.964,tr,1.350,0.000000,0.002128,-0.027468,-0.02823,-2.77592,-10.19240,-0.07350,-7.27644,-10.06229,-0.12969,-10.23837,-9.75475,-0.21282,-10.21666,-9.74167,-0.09209,-9.14869,-10.01908,-1.67041,0.00032,-0.00669,-0.57082,-1.08596,-0.00069,0.03023,-0.70106,-0.00492,-0.38947,-0.10407,-0.52180,-10.24057,-9.94784,0.56452,3.98869,-3.97857
2022,05,09,20:38:07.215,tr,1.350,0.000000,0.002760,0.605290,-0.02831,-2.78155,-10.21844,-0.07371,-7.29619,-10.03629,-0.13037,-10.19778,-9.72131,-0.21382,-10.18942,-9.71562,-0.09244,-9.17640,-9.99877,-1.67039,0.00028,-0.00660,-0.56844,-1.08670,-0.00067,0.03090,-0.69876,-0.00485,-0.38806,-0.10419,-0.52132,-10.26794,-9.97283,0.56459,3.98878,-3.97855
2022,05,09,20:38:07.465,tr,1.350,0.000000,0.003128,1.380458,-0.02835,-2.78783,-10.19978,-0.07383,-7.31293,-10.07633,-0.13065,-10.24161,-9.75449,-0.21463,-10.24178,-9.74088,-0.09267,-9.20760,-10.02519,-1.67043,0.00027,-0.00665,-0.56748,-1.08765,-0.00073,0.03005,-0.69845,-0.00489,-0.38926,-0.10457,-0.52209,-10.22943,-9.93407,0.56453,3.98879,-3.97856
2022,05,09,20:38:07.715,tr,1.350,0.000000,0.004990,-0.809598,-0.02839,-2.79616,-10.21398,-0.07403,-7.33132,-10.05440,-0.13105,-10.18991,-9.71261,-0.21498,-10.20332,-9.71331,-0.09283,-9.21709,-9.99845,-1.67039,0.00024,-0.00659,-0.56797,-1.08744,-0.00063,0.03042,-0.69799,-0.00483,-0.38817,-0.10413,-0.52115,-10.24556,-9.95558,0.56458,3.98883,-3.97850
2022,05,09,20:38:07.965,tr,1.350,0.000000,0.004776,-0.166030,-0.02833,-2.78870,-10.18262,-0.07395,-7.31923,-10.08091,-0.13072,-10.22665,-9.73932,-0.21474,-10.23632,-9.74203,-0.09272,-9.21113,-10.01880,-1.67034,0.00029,-0.00667,-0.56691,-1.08692,-0.00065,0.03047,-0.69768,-0.00489,-0.38881,-0.10472,-0.52194,-10.22353,-9.93029,0.56449,3.98875,-3.97849
2022,05,09,20:38:08.214,tr,1.350,0.000000,0.004088,-0.073325,-0.02839,-2.79137,-10.20816,-0.07389,-7.31752,-10.04716,-0.13078,-10.18988,-9.71037,-0.21505,-10.19622,-9.72052,-0.09286,-9.22428,-9.99711,-1.67043,0.00024,-0.00657,-0.56541,-1.08794,-0.00063,0.03110,-0.69516,-0.00482,-0.38700,-0.10370,-0.51992,-10.25768,-9.95299,0.56455,3.98884,-3.97844
2022,05,09,20:38:08.464,tr,1.350,0.000000,0.005413,-1.678100,-0.02854,-2.80789,-10.19877,-0.07427,-7.34854,-10.07101,-0.13142,-10.24687,-9.73552,-0.21606,-10.23835,-9.74569,-0.09309,-9.25608,-10.01971,-1.67037,0.00024,-0.00661,-0.56550,-1.08721,-0.00073,0.03040,-0.69626,-0.00489,-0.38816,-0.10432,-0.52080,-10.22824,-9.93772,0.56451,3.98871,-3.97847
2022,05,09,20:38:08.715,tr,1.350,0.000000,0.006342,-1.171256,-0.02848,-2.80632,-10.22421,-0.07423,-7.35187,-10.04674,-0.13139,-10.19662,-9.71427,-0.21558,-10.20193,-9.71968,-0.09286,-9.22018,-9.98562,-1.67038,0.00022,-0.00660,-0.56678,-1.08754,-0.00068,0.03018,-0.69719,-0.00488,-0.38805,-0.10475,-0.52100,-10.26610,-9.97023,0.56453,3.98876,-3.97847
2022,05,09,20:38:08.965,tr,1.350,0.000000,0.006187,-0.083865,-0.02852,-2.79923,-10.19936,-0.07410,-7.33679,-10.07693,-0.13108,-10.25182,-9.74996,-0.21555,-10.23300,-9.74701,-0.09290,-9.22481,-10.00999,-1.67041,0.00027,-0.00663,-0.56668,-1.08619,-0.00071,0.03036,-0.69665,-0.00490,-0.38784,-0.10398,-0.52043,-10.23874,-9.94598,0.56449,3.98872,-3.97849
2022,05,09,20:38:09.215,tr,1.350,0.000000,0.002995,0.031875,-0.02823,-2.77479,-10.22237,-0.07352,-7.27740,-10.04222,-0.12995,-10.19802,-9.71895,-0.21359,-10.19074,-9.73153,-0.09240,-9.17386,-10.00129,-1.67042,0.00029,-0.00658,-0.56975,-1.08754,-0.00061,0.03038,-0.70018,-0.00481,-0.38827,-0.10419,-0.52117,-10.25796,-9.95641,0.56456,3.98875,-3.97850
2022,05,09,20:38:09.465,tr,1.350,0.000000,0.003823,0.922239,-0.02835,-2.78153,-10.18850,-0.07368,-7.29510,-10.06292,-0.13023,-10.24715,-9.75794,-0.21351,-10.23256,-9.74269,-0.09222,-9.16100,-10.03044,-1.67042,0.00030,-0.00667,-0.57109,-1.08719,-0.00076,0.02995,-0.70144,-0.00488,-0.38954,-0.10426,-0.52175,-10.23963,-9.94412,0.56447,3.98879,-3.97857
2022,05,09,20:38:09.714,tr,1.350,0.000000,0.004157,-0.325481,-0.02825,-2.77619,-10.22678,-0.07351,-7.27740,-10.04600,-0.12991,-10.19316,-9.71652,-0.21274,-10.21058,-9.70804,-0.09199,-9.12535,-9.99879,-1.67051,0.00009,-0.00671,-0.57093,-1.08558,-0.00070,0.02922,-0.70042,-0.00491,-0.38993,-0.10477,-0.52223,-10.25378,-9.95936,0.56452,3.98875,-3.97858
2022,05,09,20:38:09.965,tr,1.350,0.000000,0.003772,-0.546076,-0.02831,-2.77638,-10.19576,-0.07355,-7.27381,-10.07320,-0.12988,-10.23586,-9.75630,-0.21305,-10.24119,-9.73706,-0.09211,-9.14923,-10.02131,-1.67046,0.00027,-0.00671,-0.56932,-1.08693,-0.00075,0.02951,-0.69914,-0.00490,-0.38946,-0.10477,-0.52166,-10.21432,-9.92519,0.56452,3.98874,-3.97862
2022,05,09,20:38:10.215,tr,1.350,0.000000,0.003623,0.620220,-0.02826,-2.78058,-10.20669,-0.07364,-7.29156,-10.04758,-0.13017,-10.17804,-9.71374,-0.21366,-10.20919,-9.72652,-0.09244,-9.17458,-10.00434,-1.67049,0.00022,-0.00670,-0.57069,-1.08759,-0.00073,0.02889,-0.70062,-0.00491,-0.39075,-0.10510,-0.52270,-10.24905,-9.94515,0.56450,3.98879,-3.97850
2022,05,09,20:38:10.465,tr,1.350,0.000000,0.004043,-0.426047,-0.02832,-2.77733,-10.17694,-0.07364,-7.28450,-10.07334,-0.13009,-10.23259,-9.75241,-0.21338,-10.23687,-9.74794,-0.09225,-9.15355,-10.02567,-1.67045,0.00024,-0.00679,-0.57237,-1.08787,-0.00075,0.02847,-0.70223,-0.00497,-0.39143,-0.10512,-0.52278,-10.22919,-9.91150,0.56446,3.98876,-3.97852
2022,05,09,20:38:10.715,tr,1.350,0.000000,0.003788,-2.036284,-0.02821,-2.77841,-10.21312,-0.07376,-7.28983,-10.04586,-0.13023,-10.19351,-9.70818,-0.21360,-10.19907,-9.72060,-0.09234,-9.16441,-9.99359,-1.67046,0.00023,-0.00676,-0.57209,-1.08788,-0.00068,0.02876,-0.70060,-0.00491,-0.38995,-0.10511,-0.52226,-10.25838,-9.96464,0.56452,3.98881,-3.97847
2022,05,09,20:38:10.964,tr,1.350,0.000000,0.003292,0.182276,-0.02834,-2.77926,-10.19057,-0.07372,-7.28941,-10.07073,-0.13030,-10.24615,-9.75037,-0.21375,-10.23695,-9.75272,-0.09234,-9.16996,-10.01434,-1.67041,0.00025,-0.00674,-0.57098,-1.08749,-0.00076,0.02848,-0.70055,-0.00496,-0.39100,-0.10525,-0.52278,-10.23936,-9.93845,0.56451,3.98872,-3.97854
2022,05,09,20:38:11.214,tr,1.350,0.000000,0.004291,0.642607,-0.02833,-2.78323,-10.22074,-0.07384,-7.29902,-10.04371,-0.13028,-10.20004,-9.71940,-0.21355,-10.19529,-9.72004,-0.09220,-9.14513,-9.98901,-1.67051,0.00017,-0.00673,-0.57236,-1.08695,-0.00072,0.02847,-0.70189,-0.00493,-0.39071,-0.10512,-0.52268,-10.26116,-9.96258,0.56450,3.98878,-3.97856
2022,05,09,20:38:11.465,tr,1.350,0.000000,0.003994,2.580525,-0.02833,-2.77536,-10.19805,-0.07366,-7.28033,-10.06375,-0.12980,-10.24324,-9.75837,-0.21279,-10.21149,-9.74346,-0.09195,-9.12047,-10.02083,-1.67039,0.00019,-0.00680,-0.57363,-1.08768,-0.00079,0.02819,-0.70335,-0.00498,-0.39176,-0.10560,-0.52345,-10.23877,-9.94114,0.56449,3.98870,-3.97855
2022,05,09,20:38:11.715,tr,1.400,0.000000,-0.019986,3.774784,-0.02853,-2.80666,-10.23938,-0.07430,-7.35719,-10.05818,-0.13172,-10.22976,-9.72419,-0.21664,-10.19313,-9.72285,-0.09333,-9.27337,-10.00062,-1.67047,0.00016,-0.00661,-0.56567,-1.09008,-0.00074,0.02907,-0.69511,-0.00484,-0.38877,-0.10536,-0.52176,-10.26944,-9.97051,0.56458,3.98876,-3.97846
2022,05,09,20:38:11.965,tr,1.400,0.000000,-0.013191,1.795365,-0.02988,-2.93807,-10.18885,-0.07755,-7.68786,-10.05367,-0.13911,-10.24885,-9.75675,-0.23304,-10.23161,-9.74398,-0.09912,-9.86505,-10.00920,-1.67039,0.00026,-0.00647,-0.54637,-1.10641,-0.00078,0.02835,-0.67774,-0.00497,-0.38780,-0.10783,-0.52177,-10.22584,-9.93170,0.56457,3.98877,-3.97822
2022,05,09,20:38:12.215,tr,1.400,0.000000,-0.000724,1.512274,-0.03067,-3.01456,-10.21315,-0.07962,-7.88098,-10.03369,-0.14244,-10.18976,-9.71665,-0.24025,-10.19630,-9.70553,-0.10112,-10.04085,-9.98466,-1.67045,0.00015,-0.00642,-0.54414,-1.11096,-0.00073,0.02814,-0.67498,-0.00489,-0.38725,-0.10760,-0.52129,-10.24893,-9.95315,0.56455,3.98874,-3.97817
2022,05,09,20:38:12.464,tr,1.400,0.000000,0.000420,-0.575045,-0.03069,-3.01669,-10.17186,-0.07958,-7.87795,-10.06465,-0.14243,-10.22963,-9.75842,-0.24026,-10.24324,-9.75265,-0.10124,-10.05385,-10.00967,-1.67042,0.00027,-0.00643,-0.54354,-1.11146,-0.00074,0.02784,-0.67437,-0.00492,-0.38760,-0.10778,-0.52133,-10.23128,-9.93057,0.56459,3.98875,-3.97812
2022,05,09,20:38:12.714,tr,1.400,0.000000,0.000727,-0.707544,-0.03082,-3.03442,-10.20444,-0.07999,-7.92879,-10.04034,-0.14347,-10.19040,-9.71191,-0.24258,-10.19969,-9.71529,-0.10193,-10.12269,-9.98195,-1.67046,0.00021,-0.00642,-0.54222,-1.11315,-0.00075,0.02835,-0.67342,-0.00484,-0.38724,-0.10799,-0.52163,-10.26429,-9.95566,0.56457,3.98878,-3.97810
2022,05,09,20:38:12.965,tr,1.400,0.000000,0.001147,-0.054001,-0.03087,-3.03273,-10.18422,-0.08011,-7.92648,-10.06490,-0.14336,-10.25203,-9.74613,-0.24247,-10.24368,-9.75147,-0.10182,-10.10846,-10.00135,-1.67041,0.00022,-0.00639,-0.54234,-1.11279,-0.00075,0.02786,-0.67359,-0.00500,-0.38755,-0.10777,-0.52128,-10.24203,-9.94768,0.56455,3.98870,-3.97810
2022,05,09,20:38:13.215,tr,1.400,0.000000,0.002065,0.563733,-0.03085,-3.03163,-10.21581,-0.08002,-7.92325,-10.03383,-0.14337,-10.19723,-9.71288,-0.24223,-10.20059,-9.71857,-0.10175,-10.10466,-9.97350,-1.67047,0.00021,-0.00636,-0.54336,-1.11463,-0.00072,0.02806,-0.67477,-0.00489,-0.38780,-0.10813,-0.52239,-10.26346,-9.96611,0.56460,3.98870,-3.97816
2022,05,09,20:38:13.465,tr,1.400,0.000000,0.001043,1.363030,-0.03085,-3.03648,-10.17772,-0.08016,-7.93584,-10.05313,-0.14343,-10.24473,-9.75909,-0.24279,-10.23094,-9.74166,-0.10209,-10.14719,-9.99160,-1.67043,0.00033,-0.00640,-0.54275,-1.11555,-0.00078,0.02755,-0.67434,-0.00491,-0.38866,-0.10810,-0.52245,-10.23076,-9.93166,0.56456,3.98866,-3.97810
2022,05,09,20:38:13.715,tr,1.400,0.000000,0.001683,0.239491,-0.03095,-3.04842,-10.21871,-0.08042,-7.96206,-10.02796,-0.14409,-10.19470,-9.72725,-0.24399,-10.17719,-9.72104,-0.10239,-10.16602,-9.97905,-1.67047,0.00015,-0.00644,-0.54217,-1.11446,-0.00079,0.02717,-0.67255,-0.00492,-0.38826,-0.10803,-0.52200,-10.26675,-9.96918,0.56462,3.98869,-3.97822
2022,05,09,20:38:13.964,tr,1.400,0.000000,0.003032,1.448571,-0.03091,-3.04054,-10.18460,-0.08014,-7.93603,-10.05206,-0.14335,-10.23558,-9.74015,-0.24286,-10.23040,-9.74521,-0.10193,-10.12792,-10.00592,-1.67049,0.00029,-0.00641,-0.54061,-1.11422,-0.00076,0.02828,-0.67236,-0.00493,-0.38750,-0.10768,-0.52162,-10.23420,-9.93461,0.56453,3.98866,-3.97818
2022,05,09,20:38:14.215,tr,1.400,0.000000,0.003473,0.154812,-0.03096,-3.04955,-10.21202,-0.08031,-7.95200,-10.03493,-0.14397,-10.20094,-9.72046,-0.24387,-10.21066,-9.71460,-0.10223,-10.15247,-9.98586,-1.67045,0.00023,-0.00637,-0.54165,-1.11587,-0.00072,0.02789,-0.67273,-0.00491,-0.38766,-0.10807,-0.52190,-10.26428,-9.96608,0.56457,3.98875,-3.97815
2022,05,09,20:38:14.465,tr,1.400,0.000000,0.003794,-0.999729,-0.03104,-3.05118,-10.17476,-0.08045,-7.95930,-10.05684,-0.14421,-10.23657,-9.76097,-0.24451,-10.24300,-9.74453,-0.10254,-10.18448,-10.00227,-1.67045,0.00025,-0.00645,-0.54015,-1.11456,-0.00079,0.02757,-0.67147,-0.00487,-0.38768,-0.10799,-0.52124,-10.21966,-9.92815,0.56454,3.98865,-3.97822
2022,05,09,20:38:14.715,tr,1.400,0.000000,0.004000,0.096346,-0.03113,-3.06019,-10.20453,-0.08070,-7.99316,-10.04083,-0.14472,-10.18360,-9.72017,-0.24512,-10.21146,-9.72190,-0.10264,-10.18777,-9.98412,-1.67050,0.00016,-0.00647,-0.54077,-1.11546,-0.00073,0.02783,-0.67121,-0.00498,-0.38752,-0.10803,-0.52158,-10.25270,-9.96133,0.56466,3.98874,-3.97817
2022,05,09,20:38:14.965,tr,1.400,0.000000,0.004045,0.083683,-0.03104,-3.05184,-10.17116,-0.08056,-7.97295,-10.06500,-0.14404,-10.23318,-9.75206,-0.24473,-10.24005,-9.74681,-0.10256,-10.19082,-10.00216,-1.67045,0.00020,-0.00646,-0.53935,-1.11586,-0.00076,0.02727,-0.67107,-0.00492,-0.38839,-0.10832,-0.52222,-10.23587,-9.92384,0.56462,3.98870,-3.97817
2022,05,09,20:38:15.214,tr,1.400,0.000000,0.004381,-0.103747,-0.03109,-3.05546,-10.21552,-0.08068,-7.98481,-10.03216,-0.14472,-10.19857,-9.71029,-0.24550,-10.20700,-9.72822,-0.10276,-10.20361,-9.98138,-1.67048,0.00019,-0.00639,-0.54064,-1.11668,-0.00079,0.02689,-0.67203,-0.00494,-0.38874,-0.10895,-0.52284,-10.25963,-9.96346,0.56465,3.98871,-3.97814
2022,05,09,20:38:15.464,tr,1.400,0.000000,0.005122,2.700774,-0.03121,-3.05962,-10.18066,-0.08081,-7.99257,-10.05488,-0.14456,-10.24308,-9.73789,-0.24523,-10.22744,-9.74593,-0.10259,-10.19114,-9.99643,-1.67046,0.00021,-0.00645,-0.53951,-1.11608,-0.00077,0.02721,-0.67105,-0.00494,-0.38861,-0.10843,-0.52223,-10.23035,-9.93358,0.56460,3.98862,-3.97810
2022,05,09,20:38:15.716,tr,1.400,0.000000,0.004677,1.551049,-0.03111,-3.06152,-10.21494,-0.08088,-8.00478,-10.03160,-0.14488,-10.19688,-9.72324,-0.24590,-10.20041,-9.72198,-0.10292,-10.22051,-9.97317,-1.67044,0.00026,-0.00631,-0.53920,-1.11633,-0.00073,0.02726,-0.67071,-0.00487,-0.38831,-0.10899,-0.52287,-10.26019,-9.96069,0.56459,3.98869,-3.97811
2022,05,09,20:38:15.965,tr,1.400,0.000000,0.005803,1.900214,-0.03118,-3.06593,-10.19175,-0.08086,-8.00695,-10.04893,-0.14509,-10.24369,-9.74218,-0.24667,-10.21828,-9.74302,-0.10310,-10.24188,-9.99038,-1.67044,0.00027,-0.00642,-0.53927,-1.11883,-0.00081,0.02744,-0.67056,-0.00493,-0.38864,-0.10824,-0.52243,-10.22973,-9.93268,0.56458,3.98862,-3.97809
2022,05,09,20:38:16.215,tr,1.400,0.000000,0.006133,1.646258,-0.03122,-3.07306,-10.20983,-0.08098,-8.01691,-10.01848,-0.14532,-10.19493,-9.72042,-0.24716,-10.18198,-9.71653,-0.10324,-10.24891,-9.97719,-1.67052,0.00019,-0.00637,-0.53813,-1.11707,-0.00073,0.02771,-0.66965,-0.00486,-0.38749,-0.10867,-0.52189,-10.26375,-9.96994,0.56463,3.98868,-3.97813
2022,05,09,20:38:16.465,tr,1.400,0.000000,0.004926,-0.138645,-0.03096,-3.04175,-10.18812,-0.08019,-7.94175,-10.04738,-0.14369,-10.23713,-9.74840,-0.24345,-10.23590,-9.73965,-0.10207,-10.13492,-10.00449,-1.67042,0.00024,-0.00641,-0.54068,-1.11312,-0.00081,0.02743,-0.67173,-0.00497,-0.38782,-0.10822,-0.52126,-10.22320,-9.92792,0.56462,3.98870,-3.97817
