%Mission: MLO2022
%Operator: 
%Time: 2022,05,09,04:41:33.718
%File: C:\Users\pop\Documents\5STARG_Data\5STARG_20220509_044133_RADIOMETERS.dat
%Notes: 
YYYY,MM,DD,hh:mm:ss,wtf,elev_setpoint,azi_setpoint,elev_pid_out,azi_pid_out,CH1_0,CH1_2,CH1_4,CH2_0,CH2_2,CH2_4,CH3_0,CH3_2,CH3_4,CH4_0,CH4_2,CH4_4,CH5_0,CH5_2,CH5_4,Here,CH6_0,CH6_2,CH6_4,CH7_0,CH7_2,CH7_4,CH8_0,CH8_2,CH8_4,CH9_0,CH9_2,CH9_4,SPARE,5vRef_Temp,12POS_0_33,12NEG_0_33
2022,05,09,04:43:19.637,tr,0.000,0.000000,0.002698,20.509476,0.00027,-0.00349,-0.34558,0.00027,-0.01017,-1.00895,0.00028,-0.01095,-1.08801,0.00033,-0.01153,-1.14243,0.00042,-0.00841,-0.82513,-1.66911,0.00074,0.00102,0.12211,-0.29704,0.00281,0.29926,0.02502,0.00003,0.02290,0.19834,-0.07567,-7.53858,-7.98438,0.57901,3.98956,-3.98373
2022,05,09,04:43:19.886,tr,0.000,0.000000,0.019900,22.499041,0.00033,-0.00336,-0.33417,0.00031,-0.01014,-1.00588,0.00034,-0.01097,-1.08561,0.00035,-0.01161,-1.14517,0.00038,-0.00849,-0.83112,-1.66915,0.00074,0.00102,0.12226,-0.29709,0.00279,0.29950,0.02514,0.00001,0.02308,0.19842,-0.07570,-7.54847,-7.99165,0.57905,3.98953,-3.98374
2022,05,09,04:43:20.136,tr,0.000,0.000000,0.013990,44.438541,0.00029,-0.00350,-0.34156,0.00029,-0.01011,-1.00453,0.00027,-0.01096,-1.08346,0.00030,-0.01159,-1.14612,0.00034,-0.00841,-0.82747,-1.66907,0.00074,0.00106,0.12229,-0.29708,0.00281,0.29948,0.02511,0.00001,0.02285,0.19837,-0.07579,-7.55726,-8.00342,0.57902,3.98953,-3.98371
2022,05,09,04:43:20.387,tr,0.000,0.000000,-0.015628,10.660309,0.00029,-0.00351,-0.34614,0.00031,-0.01006,-0.99897,0.00033,-0.01092,-1.08175,0.00037,-0.01160,-1.14909,0.00038,-0.00831,-0.82401,-1.66914,0.00079,0.00104,0.12258,-0.29690,0.00279,0.29963,0.02519,0.00002,0.02339,0.19820,-0.07569,-7.54333,-7.98866,0.57898,3.98952,-3.98372
2022,05,09,04:43:20.637,tr,0.000,0.000000,-0.025830,7.636500,0.00031,-0.00336,-0.33450,0.00032,-0.01002,-1.00169,0.00029,-0.01095,-1.08407,0.00038,-0.01165,-1.15345,0.00041,-0.00835,-0.82810,-1.66910,0.00079,0.00100,0.12263,-0.29722,0.00279,0.29977,0.02520,0.00008,0.02321,0.19845,-0.07571,-7.54728,-7.99229,0.57903,3.98955,-3.98370
2022,05,09,04:43:20.887,tr,0.000,0.000000,0.002076,2.981873,0.00038,-0.00365,-0.36037,0.00033,-0.01010,-1.00100,0.00029,-0.01090,-1.07884,0.00033,-0.01158,-1.15064,0.00037,-0.00832,-0.82486,-1.66909,0.00076,0.00108,0.12262,-0.29736,0.00281,0.29970,0.02512,0.00005,0.02342,0.19835,-0.07571,-7.54632,-7.98713,0.57899,3.98954,-3.98365
2022,05,09,04:43:21.137,tr,0.000,0.000000,0.003729,2.166273,0.00035,-0.00351,-0.34484,0.00036,-0.01007,-0.99848,0.00031,-0.01093,-1.07974,0.00037,-0.01160,-1.15181,0.00038,-0.00831,-0.82148,-1.66906,0.00078,0.00100,0.12260,-0.29623,0.00283,0.29979,0.02510,0.00001,0.02359,0.19824,-0.07559,-7.53686,-7.98404,0.57904,3.98962,-3.98364
2022,05,09,04:43:21.386,tr,0.000,0.000000,0.016657,22.662912,0.00038,-0.00345,-0.34982,0.00040,-0.00996,-0.99633,0.00038,-0.01086,-1.07985,0.00045,-0.01157,-1.14744,0.00045,-0.00827,-0.81935,-1.66909,0.00085,0.00114,0.12362,-0.29603,0.00283,0.30089,0.02505,0.00009,0.02484,0.19822,-0.07536,-7.51864,-7.96673,0.57905,3.98964,-3.98362
2022,05,09,04:43:21.636,tr,0.000,0.000000,-0.004985,9.803603,0.00037,-0.00342,-0.34766,0.00042,-0.00993,-0.99369,0.00039,-0.01075,-1.07445,0.00044,-0.01148,-1.14701,0.00046,-0.00829,-0.82067,-1.66908,0.00086,0.00109,0.12382,-0.29610,0.00283,0.30116,0.02514,0.00009,0.02459,0.19858,-0.07559,-7.54336,-7.98958,0.57901,3.98960,-3.98364
2022,05,09,04:43:21.887,tr,0.000,0.000000,-0.000355,3.311189,0.00042,-0.00356,-0.36545,0.00042,-0.01005,-1.00247,0.00044,-0.01078,-1.07885,0.00042,-0.01154,-1.15000,0.00047,-0.00832,-0.82359,-1.66907,0.00083,0.00112,0.12375,-0.29616,0.00285,0.30101,0.02502,0.00010,0.02482,0.19828,-0.07551,-7.53511,-7.97918,0.57901,3.98963,-3.98366
2022,05,09,04:43:22.137,tr,0.000,0.000000,0.005039,-7.563600,0.00042,-0.00343,-0.34486,0.00043,-0.00999,-0.99665,0.00038,-0.01086,-1.08143,0.00041,-0.01146,-1.14102,0.00046,-0.00827,-0.82658,-1.66907,0.00085,0.00111,0.12357,-0.29617,0.00287,0.30409,0.02514,0.00004,0.02422,0.20180,-0.07568,-7.54763,-7.99431,0.57900,3.98961,-3.98369
2022,05,09,04:43:22.387,tr,0.000,0.000000,0.000478,-1.042260,0.00043,-0.00349,-0.34935,0.00044,-0.01004,-0.99943,0.00039,-0.01089,-1.08588,0.00040,-0.01151,-1.14098,0.00043,-0.00832,-0.82550,-1.66910,0.00084,0.00113,0.12328,-0.29621,0.00288,0.30407,0.02495,0.00007,0.02429,0.20165,-0.07562,-7.54634,-7.99041,0.57905,3.98966,-3.98366
2022,05,09,04:43:22.636,tr,0.000,0.000000,-0.015482,8.530609,0.00037,-0.00347,-0.34707,0.00046,-0.01012,-1.01157,0.00045,-0.01079,-1.07708,0.00042,-0.01144,-1.14429,0.00053,-0.00829,-0.82544,-1.66905,0.00080,0.00109,0.12378,-0.29606,0.00287,0.30450,0.02509,0.00009,0.02455,0.20188,-0.07574,-7.55231,-8.00080,0.57907,3.98963,-3.98364
2022,05,09,04:43:22.886,tr,0.000,0.000000,-0.016785,7.152320,0.00039,-0.00354,-0.35414,0.00044,-0.01051,-1.05081,0.00039,-0.01076,-1.07597,0.00042,-0.01154,-1.14770,0.00048,-0.00833,-0.83151,-1.66904,0.00082,0.00111,0.12367,-0.29609,0.00287,0.30433,0.02511,0.00011,0.02464,0.20150,-0.07574,-7.55613,-8.00067,0.57900,3.98960,-3.98364
2022,05,09,04:43:23.136,tr,0.000,0.000000,0.003032,-4.207003,0.00043,-0.00340,-0.34381,0.00044,-0.01038,-1.04139,0.00040,-0.01087,-1.08283,0.00041,-0.01147,-1.14592,0.00045,-0.00833,-0.83647,-1.66902,0.00082,0.00110,0.12394,-0.29610,0.00286,0.30439,0.02514,0.00013,0.02474,0.20163,-0.07559,-7.54423,-7.99091,0.57901,3.98953,-3.98359
2022,05,09,04:43:23.387,tr,0.000,0.000000,0.013286,4.512360,0.00036,-0.00344,-0.34297,0.00041,-0.01050,-1.04690,0.00039,-0.01086,-1.08415,0.00041,-0.01166,-1.15064,0.00039,-0.00883,-0.87290,-1.66914,0.00083,0.00110,0.12300,-0.29619,0.00286,0.30368,0.02504,0.00005,0.02389,0.20173,-0.07577,-7.55814,-8.00172,0.57898,3.98957,-3.98365
2022,05,09,04:43:23.637,tr,0.000,0.000000,0.004823,20.456082,0.00038,-0.00353,-0.35029,0.00033,-0.01051,-1.04440,0.00036,-0.01084,-1.07883,0.00037,-0.01157,-1.14896,0.00039,-0.00878,-0.87173,-1.66909,0.00082,0.00105,0.12287,-0.29635,0.00285,0.30345,0.02491,0.00003,0.02363,0.20153,-0.07581,-7.56026,-8.01249,0.57896,3.98957,-3.98369
2022,05,09,04:43:23.887,tr,0.000,0.000000,-0.002757,9.687176,0.00037,-0.00365,-0.36645,0.00031,-0.01047,-1.04395,0.00036,-0.01093,-1.08439,0.00036,-0.01153,-1.14561,0.00037,-0.00884,-0.87493,-1.66909,0.00083,0.00109,0.12285,-0.29608,0.00286,0.30341,0.02487,0.00002,0.02357,0.20144,-0.07595,-7.57393,-8.01945,0.57898,3.98959,-3.98369
2022,05,09,04:43:24.136,tr,0.000,0.000000,0.005681,1.610180,0.00034,-0.00351,-0.34760,0.00036,-0.01051,-1.04283,0.00034,-0.01086,-1.07714,0.00033,-0.01153,-1.14312,0.00042,-0.00880,-0.87177,-1.66909,0.00085,0.00102,0.12241,-0.29606,0.00284,0.30309,0.02491,0.00007,0.02330,0.20154,-0.07596,-7.57259,-8.01881,0.57895,3.98955,-3.98372
2022,05,09,04:43:24.386,tr,0.000,0.000000,-0.010051,-9.403071,0.00029,-0.00344,-0.34023,0.00039,-0.01050,-1.04598,0.00037,-0.01089,-1.08103,0.00034,-0.01153,-1.14772,0.00044,-0.00884,-0.87223,-1.66911,0.00081,0.00104,0.12233,-0.29631,0.00281,0.30314,0.02494,0.00001,0.02363,0.20166,-0.07576,-7.55371,-7.99835,0.57900,3.98954,-3.98372
2022,05,09,04:43:24.637,tr,0.000,0.000000,-0.001944,-11.906701,0.00031,-0.00359,-0.36007,0.00037,-0.01051,-1.04636,0.00032,-0.01105,-1.09905,0.00039,-0.01158,-1.15108,0.00039,-0.00880,-0.87632,-1.66915,0.00080,0.00106,0.12246,-0.29629,0.00285,0.30338,0.02492,0.00009,0.02347,0.20182,-0.07586,-7.56323,-8.00980,0.57888,3.98952,-3.98373
2022,05,09,04:43:24.887,tr,0.000,0.000000,-0.014579,-9.298328,0.00034,-0.00349,-0.34474,0.00037,-0.01046,-1.03605,0.00034,-0.01106,-1.10337,0.00031,-0.01160,-1.14527,0.00033,-0.00885,-0.87910,-1.66909,0.00074,0.00105,0.12261,-0.29642,0.00279,0.30342,0.02503,0.00005,0.02361,0.20173,-0.07591,-7.57011,-8.01506,0.57892,3.98952,-3.98378
2022,05,09,04:43:25.137,tr,0.000,0.000000,0.005636,25.367287,0.00038,-0.00337,-0.33420,0.00039,-0.01043,-1.03647,0.00034,-0.01106,-1.09805,0.00038,-0.01153,-1.14541,0.00042,-0.00883,-0.87276,-1.66913,0.00078,0.00113,0.12318,-0.29646,0.00286,0.30401,0.02491,0.00007,0.02368,0.20180,-0.07596,-7.57782,-8.02411,0.57894,3.98954,-3.98367
2022,05,09,04:43:25.387,tr,0.000,0.000000,-0.010617,-5.763981,0.00038,-0.00344,-0.34648,0.00037,-0.01038,-1.03547,0.00038,-0.01103,-1.09754,0.00040,-0.01165,-1.15616,0.00043,-0.00876,-0.86839,-1.66911,0.00081,0.00108,0.12330,-0.29611,0.00287,0.30380,0.02513,0.00005,0.02406,0.20159,-0.07581,-7.56530,-8.00685,0.57894,3.98960,-3.98367
2022,05,09,04:43:25.637,tr,0.000,0.000000,0.007636,4.596283,0.00038,-0.00352,-0.34985,0.00042,-0.01041,-1.03558,0.00036,-0.01097,-1.09589,0.00041,-0.01155,-1.15201,0.00045,-0.00880,-0.87135,-1.66907,0.00081,0.00107,0.12354,-0.29613,0.00286,0.30412,0.02524,0.00011,0.02390,0.20180,-0.07589,-7.57305,-8.01682,0.57894,3.98954,-3.98365
2022,05,09,04:43:25.887,tr,0.000,0.000000,-0.000291,-7.938134,0.00039,-0.00333,-0.33436,0.00037,-0.01042,-1.03496,0.00033,-0.01101,-1.09556,0.00039,-0.01155,-1.14876,0.00043,-0.00883,-0.87303,-1.66912,0.00080,0.00107,0.12335,-0.29619,0.00281,0.30390,0.02517,0.00007,0.02390,0.20167,-0.07588,-7.57405,-8.02148,0.57892,3.98957,-3.98376
2022,05,09,04:43:26.137,tr,0.000,0.000000,-0.000460,5.937848,0.00034,-0.00363,-0.35657,0.00037,-0.01049,-1.04262,0.00036,-0.01107,-1.10155,0.00037,-0.01151,-1.14550,0.00043,-0.00880,-0.86882,-1.66908,0.00086,0.00107,0.12313,-0.29606,0.00284,0.30351,0.02506,0.00006,0.02363,0.20158,-0.07593,-7.57184,-8.01848,0.57889,3.98957,-3.98369
2022,05,09,04:43:26.387,tr,0.000,0.000000,-0.015480,-23.076005,0.00033,-0.00333,-0.33325,0.00033,-0.01048,-1.03651,0.00036,-0.01108,-1.09882,0.00039,-0.01157,-1.14618,0.00046,-0.00877,-0.86851,-1.66910,0.00076,0.00112,0.12293,-0.29604,0.00283,0.30345,0.02511,0.00009,0.02345,0.20162,-0.07592,-7.56981,-8.01216,0.57888,3.98959,-3.98372
2022,05,09,04:43:26.637,tr,0.000,0.000000,-0.010555,-0.340663,0.00033,-0.00347,-0.33987,0.00038,-0.01040,-1.03636,0.00033,-0.01112,-1.10128,0.00039,-0.01157,-1.15060,0.00038,-0.00887,-0.87581,-1.66911,0.00084,0.00105,0.12289,-0.29610,0.00280,0.30341,0.02512,0.00004,0.02335,0.20173,-0.07599,-7.57455,-8.02014,0.57885,3.98955,-3.98370
2022,05,09,04:43:26.886,tr,0.000,0.000000,-0.002958,19.729796,0.00035,-0.00344,-0.34460,0.00037,-0.01040,-1.03470,0.00036,-0.01107,-1.09860,0.00038,-0.01148,-1.14035,0.00039,-0.00889,-0.87835,-1.66912,0.00083,0.00103,0.12266,-0.29618,0.00278,0.30340,0.02500,0.00004,0.02351,0.20150,-0.07583,-7.56409,-8.00803,0.57886,3.98954,-3.98375
2022,05,09,04:43:27.136,tr,0.000,0.000000,-0.004944,-5.520648,0.00025,-0.00359,-0.35115,0.00027,-0.01047,-1.03761,0.00029,-0.01118,-1.10298,0.00033,-0.01164,-1.14710,0.00037,-0.00880,-0.86898,-1.66918,0.00069,0.00096,0.12213,-0.29619,0.00281,0.30268,0.02500,-0.00001,0.02271,0.20156,-0.07602,-7.57055,-8.01752,0.57880,3.98957,-3.98374
2022,05,09,04:43:27.386,tr,0.000,0.000000,0.000805,-20.010062,0.00025,-0.00360,-0.34775,0.00026,-0.01047,-1.03538,0.00025,-0.01116,-1.10371,0.00029,-0.01166,-1.15524,0.00034,-0.00890,-0.87590,-1.66917,0.00078,0.00099,0.12209,-0.29621,0.00277,0.30261,0.02509,-0.00004,0.02253,0.20165,-0.07593,-7.56845,-8.01095,0.57884,3.98945,-3.98379
2022,05,09,04:43:27.637,tr,0.000,0.000000,0.011786,-1.878664,0.00028,-0.00342,-0.33763,0.00029,-0.01050,-1.03880,0.00029,-0.01121,-1.10825,0.00027,-0.01164,-1.14924,0.00033,-0.00886,-0.87760,-1.66914,0.00072,0.00103,0.12215,-0.29678,0.00275,0.30226,0.02514,-0.00004,0.02241,0.20128,-0.07596,-7.57267,-8.01912,0.57882,3.98947,-3.98374
2022,05,09,04:43:27.887,tr,0.000,0.000000,0.002508,-5.610815,0.00031,-0.00346,-0.34627,0.00031,-0.01049,-1.03433,0.00023,-0.01154,-1.14049,0.00033,-0.01167,-1.15601,0.00030,-0.00887,-0.87307,-1.66915,0.00070,0.00101,0.12202,-0.29683,0.00279,0.30249,0.02508,-0.00003,0.02261,0.20161,-0.07591,-7.56977,-8.01204,0.57884,3.98948,-3.98374
2022,05,09,04:43:28.137,tr,0.000,0.000000,-0.001561,-4.663338,0.00029,-0.00356,-0.34244,0.00028,-0.01046,-1.03372,0.00026,-0.01149,-1.13596,0.00036,-0.01162,-1.14723,0.00034,-0.00887,-0.86857,-1.66918,0.00071,0.00099,0.12210,-0.29682,0.00277,0.30238,0.02502,0.00000,0.02234,0.20154,-0.07610,-7.58494,-8.03605,0.57883,3.98953,-3.98368
2022,05,09,04:43:28.386,tr,0.000,0.000000,-0.001724,-15.994778,0.00030,-0.00358,-0.34875,0.00031,-0.01041,-1.02803,0.00026,-0.01149,-1.13790,0.00027,-0.01166,-1.15127,0.00033,-0.00888,-0.86914,-1.66918,0.00078,0.00099,0.12198,-0.29701,0.00280,0.30237,0.02501,-0.00000,0.02269,0.20130,-0.07600,-7.57159,-8.01478,0.57877,3.98953,-3.98374
2022,05,09,04:43:28.636,tr,0.000,0.000000,-0.000076,-19.556100,0.00032,-0.00343,-0.33978,0.00032,-0.01039,-1.03103,0.00030,-0.01151,-1.13898,0.00028,-0.01161,-1.14656,0.00034,-0.00884,-0.87478,-1.66915,0.00073,0.00102,0.12200,-0.29649,0.00279,0.30269,0.02492,-0.00005,0.02239,0.20159,-0.07615,-7.58805,-8.03400,0.57881,3.98952,-3.98370
2022,05,09,04:43:28.887,tr,0.000,0.000000,-0.017759,-2.187885,0.00030,-0.00335,-0.32581,0.00027,-0.01031,-1.02264,0.00030,-0.01153,-1.14052,0.00031,-0.01152,-1.14321,0.00034,-0.00892,-0.87779,-1.66918,0.00070,0.00101,0.12199,-0.29647,0.00278,0.30283,0.02484,0.00001,0.02257,0.20158,-0.07612,-7.58574,-8.02971,0.57880,3.98948,-3.98372
2022,05,09,04:43:29.137,tr,0.000,0.000000,0.021731,11.198211,0.00029,-0.00362,-0.35513,0.00031,-0.01047,-1.03942,0.00030,-0.01157,-1.14294,0.00036,-0.01160,-1.14979,0.00035,-0.00888,-0.87222,-1.66919,0.00073,0.00101,0.12217,-0.29644,0.00279,0.30259,0.02503,-0.00003,0.02246,0.20138,-0.07614,-7.58481,-8.03219,0.57879,3.98945,-3.98375
2022,05,09,04:43:29.387,tr,0.000,0.000000,0.004413,-21.483116,0.00030,-0.00361,-0.35375,0.00030,-0.01046,-1.03128,0.00027,-0.01152,-1.13753,0.00031,-0.01166,-1.14978,0.00031,-0.00888,-0.87591,-1.66922,0.00068,0.00100,0.12201,-0.29631,0.00277,0.30252,0.02498,0.00001,0.02264,0.20150,-0.07600,-7.57858,-8.02099,0.57884,3.98951,-3.98375
2022,05,09,04:43:29.637,tr,0.000,0.000000,-0.016505,0.397051,0.00030,-0.00373,-0.36710,0.00030,-0.01049,-1.03790,0.00030,-0.01147,-1.13780,0.00033,-0.01165,-1.15537,0.00033,-0.00883,-0.87124,-1.66915,0.00072,0.00103,0.12218,-0.29639,0.00275,0.30250,0.02505,0.00001,0.02240,0.20151,-0.07613,-7.58718,-8.03204,0.57873,3.98949,-3.98373
2022,05,09,04:43:29.886,tr,0.000,0.000000,-0.031801,0.356003,0.00033,-0.00351,-0.34800,0.00031,-0.01058,-1.04633,0.00028,-0.01155,-1.14221,0.00035,-0.01160,-1.15017,0.00037,-0.00890,-0.87709,-1.66918,0.00072,0.00102,0.12211,-0.29624,0.00272,0.29911,0.02512,0.00002,0.02248,0.19805,-0.07620,-7.59713,-8.04023,0.57874,3.98951,-3.98370
2022,05,09,04:43:30.136,tr,0.000,0.000000,0.003141,-10.621100,0.00027,-0.00358,-0.35003,0.00023,-0.01058,-1.04823,0.00030,-0.01116,-1.10438,0.00031,-0.01168,-1.15647,0.00031,-0.00889,-0.87883,-1.66913,0.00068,0.00098,0.12198,-0.29637,0.00273,0.29900,0.02494,0.00000,0.02235,0.19804,-0.07610,-7.58258,-8.02802,0.57875,3.98951,-3.98367
2022,05,09,04:43:30.387,tr,0.000,0.000000,-0.006990,-10.459852,0.00030,-0.00342,-0.33333,0.00031,-0.01057,-1.04861,0.00028,-0.01119,-1.10843,0.00029,-0.01170,-1.15629,0.00033,-0.00879,-0.86433,-1.66915,0.00073,0.00103,0.12214,-0.29652,0.00278,0.29912,0.02517,0.00003,0.02243,0.19824,-0.07611,-7.58836,-8.03641,0.57879,3.98947,-3.98375
2022,05,09,04:43:30.637,tr,0.000,0.000000,-0.002547,-3.966303,0.00032,-0.00370,-0.35564,0.00036,-0.01047,-1.03780,0.00027,-0.01116,-1.10677,0.00031,-0.01160,-1.15116,0.00035,-0.00872,-0.85907,-1.66915,0.00075,0.00100,0.12223,-0.29645,0.00277,0.29919,0.02523,0.00000,0.02248,0.19824,-0.07598,-7.57740,-8.02816,0.57869,3.98949,-3.98374
2022,05,09,04:43:31.711,tr,0.000,0.000000,0.011733,45.493447,0.00028,-0.00368,-0.35444,0.00030,-0.01053,-1.04491,0.00029,-0.01104,-1.09156,0.00029,-0.01160,-1.14926,0.00032,-0.00892,-0.87852,-1.66917,0.00080,0.00099,0.12237,-0.29642,0.00276,0.29935,0.02528,-0.00002,0.02274,0.19816,-0.07595,-7.57335,-8.05448,0.57873,3.98945,-3.98376
2022,05,09,04:43:31.887,tr,0.000,0.100000,0.002542,23.745001,0.00031,-0.00351,-0.35081,0.00031,-0.01054,-1.04522,0.00028,-0.01114,-1.10200,0.00029,-0.01161,-1.15079,0.00035,-0.00895,-0.88139,-1.66917,0.00076,0.00105,0.12230,-0.29628,0.00274,0.29925,0.02526,0.00000,0.02278,0.19827,-0.07590,-7.56561,-8.03718,0.57872,3.98947,-3.98374
2022,05,09,04:43:32.137,tr,0.000,0.100000,0.001407,12.605537,0.00029,-0.00357,-0.34636,0.00030,-0.01040,-1.02984,0.00025,-0.01107,-1.09831,0.00031,-0.01165,-1.15128,0.00029,-0.00889,-0.87348,-1.66915,0.00070,0.00096,0.12194,-0.29620,0.00271,0.29895,0.02524,-0.00007,0.02218,0.19842,-0.07602,-7.57506,-8.04552,0.57865,3.98946,-3.98382
2022,05,09,04:43:32.387,tr,0.000,0.100000,0.011100,17.693285,0.00024,-0.00353,-0.35218,0.00031,-0.01019,-1.00650,0.00025,-0.01120,-1.10300,0.00026,-0.01171,-1.15646,0.00032,-0.00896,-0.87596,-1.66916,0.00070,0.00099,0.12174,-0.29626,0.00270,0.29885,0.02523,-0.00002,0.02230,0.19817,-0.07594,-7.56902,-8.03350,0.57866,3.98948,-3.98377
2022,05,09,04:43:32.636,tr,0.000,0.100000,0.010168,22.823174,0.00026,-0.00347,-0.33866,0.00029,-0.01026,-1.01190,0.00026,-0.01118,-1.10555,0.00028,-0.01168,-1.15341,0.00032,-0.00886,-0.86988,-1.66920,0.00069,0.00097,0.12188,-0.29622,0.00275,0.29877,0.02530,-0.00008,0.02195,0.19830,-0.07606,-7.57583,-8.04887,0.57868,3.98945,-3.98378
2022,05,09,04:43:32.886,tr,0.000,0.200000,0.016738,27.452623,0.00026,-0.00342,-0.33277,0.00022,-0.01027,-1.01291,0.00029,-0.01113,-1.10288,0.00031,-0.01170,-1.15453,0.00030,-0.00898,-0.87879,-1.66922,0.00071,0.00104,0.12197,-0.29616,0.00272,0.29906,0.02522,-0.00004,0.02234,0.19825,-0.07607,-7.57877,-8.04153,0.57866,3.98948,-3.98380
2022,05,09,04:43:33.137,tr,0.000,0.200000,-0.015002,47.581647,0.00024,-0.00361,-0.35418,0.00023,-0.01020,-1.00695,0.00026,-0.01118,-1.10425,0.00031,-0.01169,-1.15179,0.00031,-0.00884,-0.86681,-1.66917,0.00068,0.00098,0.12201,-0.29588,0.00271,0.29836,0.02559,-0.00003,0.02196,0.19806,-0.07591,-7.56332,-8.02468,0.57862,3.98952,-3.98379
2022,05,09,04:43:33.387,tr,0.000,0.300000,0.003249,49.403480,0.00026,-0.00365,-0.36431,0.00023,-0.01009,-0.99587,0.00021,-0.01110,-1.09353,0.00021,-0.01157,-1.14685,0.00034,-0.00889,-0.87553,-1.66919,0.00075,0.00100,0.12193,-0.29610,0.00277,0.29870,0.02549,-0.00006,0.02200,0.19831,-0.07609,-7.58160,-8.03837,0.57860,3.98947,-3.98381
2022,05,09,04:43:33.637,tr,0.000,0.300000,-0.011329,25.910352,0.00024,-0.00347,-0.33980,0.00030,-0.01008,-0.99560,0.00026,-0.01112,-1.09726,0.00027,-0.01168,-1.14891,0.00032,-0.00887,-0.86600,-1.66915,0.00071,0.00094,0.12212,-0.29602,0.00270,0.29853,0.02562,-0.00005,0.02190,0.19820,-0.07614,-7.58590,-8.04541,0.57858,3.98943,-3.98371
2022,05,09,04:43:33.887,tr,0.000,0.200000,0.000075,-5.102344,0.00020,-0.00363,-0.35460,0.00031,-0.01005,-0.99525,0.00026,-0.01117,-1.09945,0.00022,-0.01167,-1.14974,0.00031,-0.00884,-0.86677,-1.66922,0.00075,0.00097,0.12196,-0.29606,0.00266,0.29875,0.02550,-0.00004,0.02203,0.19837,-0.07603,-7.57539,-8.02888,0.57867,3.98947,-3.98376
2022,05,09,04:43:34.136,tr,0.000,0.200000,-0.002432,-20.199795,0.00029,-0.00355,-0.34000,0.00025,-0.01008,-0.99927,0.00027,-0.01116,-1.09751,0.00025,-0.01162,-1.14904,0.00032,-0.00891,-0.87564,-1.66915,0.00071,0.00095,0.12220,-0.29591,0.00273,0.29875,0.02573,-0.00001,0.02193,0.19846,-0.07602,-7.57374,-8.03011,0.57860,3.98945,-3.98371
2022,05,09,04:43:34.386,tr,0.000,0.100000,0.000637,-67.052288,0.00024,-0.00364,-0.34871,0.00030,-0.01028,-1.01251,0.00024,-0.01118,-1.09884,0.00023,-0.01171,-1.15138,0.00023,-0.00895,-0.87695,-1.66921,0.00070,0.00097,0.12204,-0.29595,0.00270,0.29821,0.02585,-0.00001,0.02184,0.19807,-0.07593,-7.56662,-8.01833,0.57862,3.98948,-3.98377
2022,05,09,04:43:34.637,tr,0.000,0.100000,-0.006552,-32.812862,0.00024,-0.00356,-0.33985,0.00027,-0.01019,-1.00709,0.00023,-0.01116,-1.10334,0.00029,-0.01160,-1.14449,0.00028,-0.00888,-0.87514,-1.66923,0.00072,0.00097,0.12234,-0.29665,0.00269,0.29865,0.02578,-0.00002,0.02196,0.19809,-0.07609,-7.57913,-8.03176,0.57861,3.98950,-3.98372
2022,05,09,04:43:34.887,tr,0.000,-0.100000,-0.001438,-69.925306,0.00029,-0.00348,-0.33981,0.00028,-0.01012,-1.00021,0.00028,-0.01119,-1.10042,0.00027,-0.01164,-1.15033,0.00030,-0.00882,-0.86832,-1.66920,0.00070,0.00097,0.12240,-0.29682,0.00272,0.29879,0.02596,-0.00005,0.02205,0.19829,-0.07616,-7.58933,-8.04264,0.57863,3.98951,-3.98376
2022,05,09,04:43:35.137,tr,0.000,-0.100000,0.009079,-51.293381,0.00030,-0.00364,-0.35180,0.00029,-0.01020,-1.00374,0.00025,-0.01093,-1.07978,0.00025,-0.01166,-1.14884,0.00036,-0.00884,-0.87017,-1.66913,0.00066,0.00096,0.12206,-0.29701,0.00270,0.29858,0.02555,-0.00007,0.02192,0.19822,-0.07597,-7.56914,-8.02310,0.57859,3.98947,-3.98378
2022,05,09,04:43:35.386,tr,0.000,-0.200000,0.008179,-72.039920,0.00027,-0.00359,-0.35055,0.00027,-0.01029,-1.01044,0.00028,-0.01095,-1.08606,0.00027,-0.01161,-1.14793,0.00035,-0.00880,-0.86815,-1.66919,0.00068,0.00107,0.12291,-0.29692,0.00276,0.29950,0.02584,0.00008,0.02264,0.19838,-0.07612,-7.58707,-8.03413,0.57863,3.98955,-3.98380
2022,05,09,04:43:35.636,tr,0.000,-0.200000,-0.010160,-48.695372,0.00033,-0.00354,-0.34523,0.00034,-0.01029,-1.01758,0.00035,-0.01099,-1.08803,0.00030,-0.01161,-1.14989,0.00030,-0.00887,-0.87244,-1.66919,0.00072,0.00097,0.12290,-0.29703,0.00276,0.29935,0.02583,-0.00003,0.02270,0.19836,-0.07587,-7.56187,-8.01129,0.57864,3.98953,-3.98377
2022,05,09,04:43:35.886,tr,0.000,-0.300000,-0.002924,-59.283231,0.00029,-0.00347,-0.34393,0.00030,-0.01031,-1.01748,0.00029,-0.01109,-1.09565,0.00032,-0.01160,-1.14686,0.00034,-0.00887,-0.87162,-1.66915,0.00076,0.00102,0.12304,-0.29682,0.00278,0.29956,0.02586,0.00003,0.02313,0.19817,-0.07584,-7.56202,-8.00986,0.57864,3.98953,-3.98372
