%Mission: MLO2022
%Operator: 
%Time: 2022,05,11,05:55:51.110
%File: C:\Users\pop\Documents\5STARG_Data\5STARG_20220511_055551_RADIOMETERS.dat
%Notes: 
YYYY,MM,DD,hh:mm:ss,state,elev_set,azi_set,elev_pid_out,azi_pid_out,CH1_0,CH1_2,CH1_4,CH2_0,CH2_2,CH2_4,CH3_0,CH3_2,CH3_4,CH4_0,CH4_2,CH4_4,CH5_0,CH5_2,CH5_4,Here,CH6_0,CH6_2,CH6_4,CH7_0,CH7_2,CH7_4,CH8_0,CH8_2,CH8_4,CH9_0,CH9_2,CH9_4,SPARE,5vRef_Temp,12POS_0_33,12NEG_0_33,J7_1,J7_2,J7_3,J7_4,J7_5,J7_6,J7_7,J7_8
2022,05,11,05:55:55.387,tr,0.000,0.000000,-0.000000,0.000000,-0.00340,-0.01266,-1.10664,-0.00337,-0.01608,-1.45355,-0.00336,-0.01264,-1.10119,-0.00337,-0.01500,-1.34281,-0.00339,-0.01542,-1.38814,-1.66986,-0.00325,0.10799,10.12169,10.12169,0.10603,10.12169,10.12169,0.08493,8.60998,10.12169,8.79299,10.12169,9.87006,0.58888,3.96833,-3.99877,-2.81819,-3.17795,-3.79481,0.26959,0.25565,0.25727,0.26010,0.25505
2022,05,11,05:55:55.637,tr,0.000,0.000000,-0.000000,0.000000,-0.00335,-0.01285,-1.13039,-0.00332,-0.01598,-1.44632,-0.00330,-0.01262,-1.09955,-0.00328,-0.01498,-1.34294,-0.00336,-0.01548,-1.38432,-1.66996,-0.00331,0.10790,10.12169,10.12169,0.10599,10.12169,10.12169,0.08483,8.60604,10.12169,8.79048,10.12169,9.88574,0.58895,3.96842,-3.99869,-2.80915,-3.16335,-3.76454,0.26954,0.25582,0.26917,0.26016,0.26663
2022,05,11,05:55:55.887,tr,0.000,0.000000,-0.000000,0.000000,-0.00337,-0.01267,-1.10859,-0.00333,-0.01603,-1.44442,-0.00332,-0.01261,-1.09690,-0.00336,-0.01509,-1.34772,-0.00336,-0.01534,-1.37937,-1.66992,-0.00320,0.10797,10.12169,10.12169,0.10603,10.12169,10.12169,0.08494,8.60951,10.12169,8.79250,10.12169,9.88156,0.58890,3.96835,-3.99876,-2.79765,-3.14697,-3.74467,0.26963,0.25572,0.25728,0.26003,0.26648
2022,05,11,05:55:56.137,tr,0.000,0.000000,-0.000000,0.000000,-0.00334,-0.01263,-1.10616,-0.00334,-0.01598,-1.44579,-0.00328,-0.01246,-1.08872,-0.00325,-0.01500,-1.34847,-0.00328,-0.01545,-1.37952,-1.66996,-0.00327,0.10791,10.12169,10.12169,0.10597,10.12169,10.12169,0.08485,8.60876,10.12169,8.79298,10.12169,9.90314,0.58888,3.96840,-3.99873,-2.79176,-3.13590,-3.72453,0.26973,0.25582,0.25735,0.26012,0.25512
2022,05,11,05:55:56.386,tr,0.000,0.000000,-0.000000,0.000000,-0.00339,-0.01254,-1.09674,-0.00336,-0.01604,-1.44359,-0.00335,-0.01261,-1.10157,-0.00340,-0.01507,-1.34853,-0.00334,-0.01531,-1.37817,-1.66984,-0.00325,0.10808,10.12169,10.12169,0.10605,10.12169,10.12169,0.08497,8.60973,10.12169,8.79314,10.12169,9.90990,0.58876,3.96835,-3.99878,-2.78135,-3.12448,-3.69711,0.26963,0.25570,0.25729,0.26013,0.26655
2022,05,11,05:55:56.636,tr,0.000,0.000000,-0.000000,0.000000,-0.00332,-0.01249,-1.09809,-0.00330,-0.01597,-1.44426,-0.00326,-0.01241,-1.09181,-0.00331,-0.01501,-1.34717,-0.00329,-0.01536,-1.37609,-1.66997,-0.00329,0.10795,10.12169,10.12169,0.10599,10.12169,10.12169,0.08491,8.60942,10.12169,8.79367,10.12169,9.92297,0.58887,3.96842,-3.99864,-2.78107,-3.12321,-3.68018,0.26967,0.25584,0.26921,0.26022,0.26659
2022,05,11,05:55:56.887,tr,0.000,0.000000,-0.000000,0.000000,-0.00340,-0.01241,-1.08128,-0.00332,-0.01602,-1.44727,-0.00335,-0.01263,-1.09917,-0.00335,-0.01503,-1.34081,-0.00335,-0.01531,-1.37716,-1.66994,-0.00326,0.10804,10.12169,10.12169,0.10595,10.12169,10.12169,0.08495,8.61316,10.12169,8.79612,10.12169,9.92214,0.58881,3.96835,-3.99876,-2.76859,-3.10385,-3.65625,0.26959,0.25577,0.26914,0.26015,0.26658
2022,05,11,05:55:57.137,tr,0.000,0.000000,-0.000000,0.000000,-0.00339,-0.01243,-1.09658,-0.00330,-0.01593,-1.44767,-0.00329,-0.01249,-1.09736,-0.00323,-0.01492,-1.33788,-0.00327,-0.01538,-1.37858,-1.66996,-0.00328,0.10803,10.12169,10.12169,0.10593,10.12169,10.12169,0.08493,8.61182,10.12169,8.79537,10.12169,9.94010,0.58883,3.96845,-3.99870,-2.76309,-3.10112,-3.63785,0.26970,0.25579,0.26922,0.26020,0.25522
2022,05,11,05:55:57.387,tr,0.000,0.000000,-0.000000,0.000000,-0.00336,-0.01254,-1.09452,-0.00331,-0.01595,-1.44142,-0.00330,-0.01261,-1.09871,-0.00329,-0.01500,-1.34455,-0.00333,-0.01530,-1.38210,-1.66990,-0.00326,0.10805,10.12169,10.12169,0.10600,10.12169,10.12169,0.08498,8.61637,10.12169,8.79901,10.12169,9.93897,0.58877,3.96840,-3.99874,-2.75760,-3.09176,-3.62057,0.26954,0.25572,0.26909,0.26011,0.26656
2022,05,11,05:55:57.637,tr,0.000,0.000000,-0.000000,0.000000,-0.00333,-0.01254,-1.09396,-0.00327,-0.01598,-1.44725,-0.00333,-0.01253,-1.10217,-0.00322,-0.01489,-1.33633,-0.00329,-0.01542,-1.38170,-1.66995,-0.00333,0.10795,10.12169,10.12169,0.10594,10.12169,10.12169,0.08493,8.61278,10.12169,8.79657,10.12169,9.94949,0.58876,3.96846,-3.99866,-2.76843,-3.09612,-3.61872,0.26971,0.25585,0.25726,0.26015,0.26671
2022,05,11,05:55:57.886,tr,0.000,0.000000,-0.000000,0.000000,-0.00337,-0.01247,-1.09312,-0.00336,-0.01607,-1.44733,-0.00337,-0.01259,-1.09474,-0.00333,-0.01496,-1.33868,-0.00340,-0.01537,-1.38388,-1.66984,-0.00321,0.10803,10.12169,10.12169,0.10599,10.12169,10.12169,0.08497,8.61384,10.12169,8.79653,10.12169,9.95029,0.58876,3.96837,-3.99873,-2.75592,-3.09158,-3.60885,0.26971,0.25576,0.26900,0.26003,0.26662
2022,05,11,05:55:58.137,tr,0.000,0.000000,-0.000000,0.000000,-0.00331,-0.01255,-1.10574,-0.00325,-0.01596,-1.44792,-0.00326,-0.01254,-1.10243,-0.00327,-0.01491,-1.33965,-0.00324,-0.01541,-1.37990,-1.66991,-0.00330,0.10801,10.12169,10.12169,0.10595,10.12169,10.12169,0.08490,8.61342,10.12169,8.79697,10.12169,9.95910,0.58878,3.96847,-3.99867,-2.75696,-3.09460,-3.60471,0.26979,0.25584,0.26908,0.26016,0.26669
2022,05,11,05:55:58.387,tr,0.000,0.000000,-0.000000,0.000000,-0.00342,-0.01233,-1.07467,-0.00333,-0.01606,-1.44889,-0.00333,-0.01266,-1.10117,-0.00334,-0.01504,-1.34550,-0.00332,-0.01546,-1.39024,-1.66988,-0.00322,0.10804,10.12169,10.12169,0.10610,10.12169,10.12169,0.08499,8.61288,10.12169,8.79559,10.12169,9.96286,0.58870,3.96839,-3.99872,-2.74694,-3.08058,-3.59628,0.26959,0.25581,0.25728,0.26008,0.26650
2022,05,11,05:55:58.637,tr,0.000,0.000000,-0.000000,0.000000,-0.00332,-0.01241,-1.09117,-0.00328,-0.01601,-1.45125,-0.00323,-0.01242,-1.09303,-0.00326,-0.01495,-1.34206,-0.00322,-0.01538,-1.38141,-1.66993,-0.00331,0.10800,10.12169,10.12169,0.10606,10.12169,10.12169,0.08495,8.61258,10.12169,8.79598,10.12169,9.97394,0.58870,3.96849,-3.99866,-2.75134,-3.08253,-3.59211,0.26970,0.25584,0.26911,0.26011,0.26654
2022,05,11,05:55:58.887,tr,0.000,0.000000,-0.000000,0.000000,-0.00338,-0.01244,-1.08142,-0.00333,-0.01608,-1.45143,-0.00336,-0.01259,-1.10057,-0.00342,-0.01504,-1.34153,-0.00331,-0.01485,-1.33166,-1.66985,-0.00327,0.10813,10.12169,10.12169,0.10602,10.12169,10.12169,0.08502,8.61357,10.12169,8.79619,10.12169,9.97002,0.58862,3.96835,-3.99868,-2.74079,-3.06881,-3.57825,0.26967,0.25579,0.26907,0.26002,0.26666
2022,05,11,05:55:59.136,tr,0.000,0.000000,-0.000000,0.000000,-0.00333,-0.01242,-1.09282,-0.00328,-0.01600,-1.44924,-0.00330,-0.01248,-1.09468,-0.00324,-0.01500,-1.34655,-0.00329,-0.01494,-1.33718,-1.66996,-0.00332,0.10800,10.12169,10.12169,0.10596,10.12169,10.12169,0.08491,8.61394,10.12169,8.79751,10.12169,9.98335,0.58875,3.96845,-3.99874,-2.74616,-3.07912,-3.58018,0.26976,0.25586,0.26920,0.26018,0.26671
2022,05,11,05:55:59.386,tr,0.000,0.000000,-0.000000,0.000000,-0.00345,-0.01231,-1.07381,-0.00338,-0.01604,-1.44733,-0.00334,-0.01263,-1.10233,-0.00332,-0.01504,-1.34274,-0.00336,-0.01495,-1.34267,-1.66986,-0.00321,0.10809,10.12169,10.12169,0.10607,10.12169,10.12169,0.08499,8.61610,10.12169,8.79825,10.12169,9.98317,0.58868,3.96839,-3.99877,-2.73796,-3.06758,-3.56622,0.26968,0.25580,0.25736,0.26011,0.26653
2022,05,11,05:55:59.637,tr,0.000,0.000000,-0.000000,0.000000,-0.00333,-0.01258,-1.09974,-0.00330,-0.01604,-1.45215,-0.00332,-0.01254,-1.09872,-0.00325,-0.01495,-1.34328,-0.00330,-0.01489,-1.33198,-1.66994,-0.00334,0.10804,10.12169,10.12169,0.10598,10.12169,10.12169,0.08493,8.61325,10.12169,8.79656,10.12169,9.99007,0.58867,3.96850,-3.99868,-2.74560,-3.07284,-3.57059,0.26975,0.25581,0.26914,0.26018,0.26654
2022,05,11,05:55:59.887,tr,0.000,0.000000,-0.000000,0.000000,-0.00338,-0.01267,-1.10136,-0.00333,-0.01598,-1.44613,-0.00341,-0.01266,-1.10195,-0.00334,-0.01505,-1.34377,-0.00333,-0.01482,-1.32639,-1.66985,-0.00322,0.10812,10.12169,10.12169,0.10612,10.12169,10.12169,0.08503,8.61461,10.12169,8.79727,10.12169,9.98772,0.58863,3.96842,-3.99878,-2.73193,-3.05853,-3.55274,0.26962,0.25580,0.26898,0.26020,0.26649
2022,05,11,05:56:00.137,tr,0.000,0.000000,-0.000000,0.000000,-0.00330,-0.01276,-1.11926,-0.00328,-0.01610,-1.45677,-0.00326,-0.01256,-1.09854,-0.00320,-0.01493,-1.34179,-0.00331,-0.01481,-1.32543,-1.66995,-0.00331,0.10803,10.12169,10.12169,0.10604,10.12169,10.12169,0.08493,8.61387,10.12169,8.79732,10.12169,9.99518,0.58861,3.96849,-3.99862,-2.75046,-3.07896,-3.57266,0.26978,0.25585,0.26915,0.26021,0.26675
2022,05,11,05:56:00.387,tr,0.000,0.000000,-0.000000,0.000000,-0.00340,-0.01272,-1.11243,-0.00334,-0.01608,-1.45419,-0.00337,-0.01266,-1.10356,-0.00326,-0.01503,-1.34421,-0.00331,-0.01485,-1.33696,-1.66988,-0.00324,0.10814,10.12169,10.12169,0.10610,10.12169,10.12169,0.08498,8.61547,10.12169,8.79796,10.12169,9.98620,0.58860,3.96843,-3.99871,-2.73926,-3.06576,-3.56313,0.26962,0.25579,0.26904,0.26007,0.25520
2022,05,11,05:56:00.637,tr,0.000,0.000000,-0.000000,0.000000,-0.00332,-0.01257,-1.10216,-0.00333,-0.01592,-1.44170,-0.00326,-0.01253,-1.09596,-0.00326,-0.01504,-1.34597,-0.00331,-0.01495,-1.33222,-1.66990,-0.00328,0.10812,10.12169,10.12169,0.10611,10.12169,10.12169,0.08489,8.61399,10.12169,8.79757,10.12169,9.99487,0.58868,3.96848,-3.99868,-2.74348,-3.06722,-3.56993,0.26976,0.25591,0.25743,0.26022,0.26666
2022,05,11,05:56:00.886,tr,0.000,0.000000,-0.000000,0.000000,-0.00336,-0.01250,-1.09531,-0.00335,-0.01605,-1.44925,-0.00335,-0.01261,-1.10291,-0.00337,-0.01500,-1.34386,-0.00332,-0.01493,-1.34131,-1.66989,-0.00323,0.10817,10.12169,10.12169,0.10618,10.12169,10.12169,0.08502,8.61697,10.12169,8.79957,10.12169,9.99400,0.58849,3.96849,-3.99872,-2.73833,-3.06904,-3.56383,0.26967,0.25578,0.26920,0.26009,0.25517
2022,05,11,05:56:01.137,tr,0.000,0.000000,-0.000000,0.000000,-0.00331,-0.01249,-1.09842,-0.00329,-0.01605,-1.44841,-0.00326,-0.01252,-1.09301,-0.00329,-0.01499,-1.34787,-0.00330,-0.01485,-1.33031,-1.66997,-0.00331,0.10806,10.12169,10.12169,0.10607,10.12169,10.12169,0.08494,8.61529,10.12169,8.79856,10.12169,10.00118,0.58859,3.96843,-3.99867,-2.74128,-3.07116,-3.56287,0.26970,0.25586,0.25745,0.26024,0.26681
2022,05,11,05:56:01.387,tr,0.000,0.000000,-0.000000,0.000000,-0.00335,-0.01237,-1.07768,-0.00333,-0.01611,-1.45016,-0.00332,-0.01262,-1.10316,-0.00338,-0.01510,-1.34546,-0.00335,-0.01489,-1.33480,-1.66996,-0.00325,0.10816,10.12169,10.12169,0.10614,10.12169,10.12169,0.08500,8.61527,10.12169,8.79727,10.12169,9.99478,0.58851,3.96843,-3.99871,-2.73921,-3.06457,-3.55908,0.26956,0.25571,0.25735,0.26015,0.26662
2022,05,11,05:56:01.637,tr,0.000,0.000000,-0.000000,0.000000,-0.00333,-0.01227,-1.07441,-0.00328,-0.01601,-1.45066,-0.00326,-0.01253,-1.09507,-0.00323,-0.01495,-1.33806,-0.00331,-0.01496,-1.33743,-1.66998,-0.00332,0.10813,10.12169,10.12169,0.10602,10.12169,10.12169,0.08492,8.61397,10.12169,8.79743,10.12169,10.00059,0.58859,3.96846,-3.99871,-2.74098,-3.06375,-3.55939,0.26981,0.25587,0.26915,0.26019,0.26675
2022,05,11,05:56:01.887,tr,0.000,0.000000,-0.000000,0.000000,-0.00342,-0.01233,-1.07092,-0.00335,-0.01619,-1.45679,-0.00339,-0.01263,-1.10172,-0.00334,-0.01502,-1.34407,-0.00332,-0.01498,-1.33923,-1.66991,-0.00326,0.10816,10.12169,10.12169,0.10616,10.12169,10.12169,0.08501,8.61534,10.12169,8.79779,10.12169,9.99777,0.58852,3.96845,-3.99880,-2.73341,-3.06098,-3.55322,0.26965,0.25578,0.26911,0.26015,0.26666
2022,05,11,05:56:02.136,tr,0.000,0.000000,-0.000000,0.000000,-0.00325,-0.01222,-1.07028,-0.00331,-0.01596,-1.44636,-0.00329,-0.01259,-1.10528,-0.00320,-0.01503,-1.34498,-0.00326,-0.01497,-1.33957,-1.66996,-0.00331,0.10805,10.12169,10.12169,0.10604,10.12169,10.12169,0.08498,8.61575,10.12169,8.79896,10.12169,10.00590,0.58858,3.96848,-3.99865,-2.74463,-3.07266,-3.56081,0.26972,0.25585,0.26921,0.26028,0.25528
2022,05,11,05:56:02.387,tr,0.000,0.000000,-0.000000,0.000000,-0.00338,-0.01234,-1.07717,-0.00333,-0.01601,-1.44709,-0.00330,-0.01273,-1.10483,-0.00333,-0.01503,-1.34922,-0.00340,-0.01495,-1.33950,-1.66986,-0.00326,0.10812,10.12169,10.12169,0.10615,10.12169,10.12169,0.08502,8.61837,10.12169,8.80074,10.12169,10.00427,0.58848,3.96842,-3.99868,-2.74048,-3.07305,-3.55945,0.26974,0.25587,0.25734,0.26009,0.26672
2022,05,11,05:56:02.637,tr,0.000,0.000000,-0.000000,0.000000,-0.00329,-0.01245,-1.08718,-0.00329,-0.01609,-1.45759,-0.00329,-0.01258,-1.10197,-0.00326,-0.01491,-1.33776,-0.00331,-0.01498,-1.33795,-1.66995,-0.00324,0.10810,10.12169,10.12169,0.10609,10.12169,10.12169,0.08494,8.61818,10.12169,8.80134,10.12169,10.00091,0.58857,3.96849,-3.99863,-2.74106,-3.07382,-3.56155,0.26969,0.25593,0.25746,0.26013,0.26685
2022,05,11,05:56:02.887,tr,0.000,0.000000,-0.000000,0.000000,-0.00339,-0.01249,-1.08699,-0.00340,-0.01609,-1.45168,-0.00339,-0.01272,-1.10994,-0.00331,-0.01505,-1.34761,-0.00333,-0.01487,-1.33058,-1.66991,-0.00322,0.10823,10.12169,10.12169,0.10620,10.12169,10.12169,0.08500,8.61832,10.12169,8.79992,10.12169,10.00318,0.58846,3.96840,-3.99870,-2.73711,-3.06666,-3.56175,0.26965,0.25576,0.26907,0.26013,0.26657
2022,05,11,05:56:03.137,tr,0.000,0.000000,-0.000000,0.000000,-0.00332,-0.01239,-1.08735,-0.00329,-0.01602,-1.45226,-0.00329,-0.01262,-1.11076,-0.00326,-0.01495,-1.34283,-0.00321,-0.01496,-1.33311,-1.66995,-0.00326,0.10811,10.12169,10.12169,0.10609,10.12169,10.12169,0.08492,8.61561,10.12169,8.79832,10.12169,10.00358,0.58847,3.96846,-3.99855,-2.74403,-3.06901,-3.56475,0.26969,0.25588,0.26927,0.26028,0.25532
2022,05,11,05:56:03.386,tr,0.000,0.000000,-0.000000,0.000000,-0.00336,-0.01241,-1.07694,-0.00330,-0.01610,-1.45148,-0.00336,-0.01266,-1.10411,-0.00339,-0.01499,-1.34207,-0.00334,-0.01481,-1.32604,-1.66988,-0.00325,0.10825,10.12169,10.12169,0.10622,10.12169,10.12169,0.08503,8.62018,10.12169,8.80159,10.12169,10.00722,0.58847,3.96841,-3.99872,-2.73940,-3.07382,-3.56439,0.26971,0.25584,0.25738,0.26011,0.26670
2022,05,11,05:56:03.636,tr,0.000,0.000000,-0.000000,0.000000,-0.00332,-0.01234,-1.07845,-0.00333,-0.01601,-1.44444,-0.00327,-0.01251,-1.10106,-0.00324,-0.01499,-1.34063,-0.00325,-0.01489,-1.33364,-1.67000,-0.00327,0.10815,10.12169,10.12169,0.10610,10.12169,10.12169,0.08498,8.61823,10.12169,8.80082,10.12169,10.00654,0.58847,3.96835,-3.99864,-2.74450,-3.07523,-3.56503,0.26975,0.25592,0.26928,0.26028,0.26680
2022,05,11,05:56:03.887,tr,0.000,0.000000,-0.000000,0.000000,-0.00343,-0.01242,-1.08769,-0.00335,-0.01609,-1.45018,-0.00333,-0.01304,-1.14179,-0.00334,-0.01511,-1.34678,-0.00329,-0.01481,-1.32953,-1.66993,-0.00324,0.10822,10.12169,10.12169,0.10615,10.12169,10.12169,0.08503,8.61951,10.12169,8.80106,10.12169,10.00100,0.58848,3.96842,-3.99872,-2.74111,-3.07038,-3.55959,0.26968,0.25579,0.26913,0.26022,0.25538
2022,05,11,05:56:04.137,tr,0.000,0.000000,-0.000000,0.000000,-0.00336,-0.01234,-1.07750,-0.00326,-0.01599,-1.44723,-0.00333,-0.01296,-1.13800,-0.00325,-0.01499,-1.34496,-0.00326,-0.01498,-1.33750,-1.66997,-0.00331,0.10823,10.12169,10.12169,0.10616,10.12169,10.12169,0.08497,8.61884,10.12169,8.80151,10.12169,10.00730,0.58845,3.96851,-3.99869,-2.73783,-3.06621,-3.55508,0.26977,0.25587,0.26927,0.26018,0.26678
2022,05,11,05:56:04.387,tr,0.000,0.000000,-0.000000,0.000000,-0.00337,-0.01246,-1.07973,-0.00336,-0.01601,-1.44693,-0.00336,-0.01308,-1.14351,-0.00336,-0.01505,-1.34593,-0.00333,-0.01489,-1.33332,-1.66987,-0.00325,0.10827,10.12169,10.12169,0.10621,10.12169,10.12169,0.08507,8.62104,10.12169,8.80209,10.12169,10.00558,0.58841,3.96838,-3.99866,-2.74335,-3.07099,-3.56000,0.26962,0.25588,0.25732,0.26022,0.26676
2022,05,11,05:56:04.637,tr,0.000,0.000000,-0.000000,0.000000,-0.00332,-0.01223,-1.06696,-0.00326,-0.01599,-1.44667,-0.00323,-0.01293,-1.13423,-0.00327,-0.01497,-1.34490,-0.00333,-0.01487,-1.32762,-1.66993,-0.00327,0.10818,10.12169,10.12169,0.10678,10.12169,10.12169,0.08502,8.62024,10.12169,8.80262,10.12169,10.00931,0.58847,3.96849,-3.99853,-2.74086,-3.06779,-3.55656,0.26972,0.25591,0.25746,0.26024,0.26694
2022,05,11,05:56:04.886,tr,0.000,0.000000,-0.000000,0.000000,-0.00336,-0.01228,-1.07521,-0.00335,-0.01604,-1.44782,-0.00334,-0.01309,-1.14760,-0.00331,-0.01511,-1.35135,-0.00338,-0.01484,-1.32918,-1.66989,-0.00322,0.10823,10.12169,10.12169,0.10680,10.12169,10.12169,0.08500,8.61881,10.12169,8.80058,10.12169,10.00051,0.58839,3.96841,-3.99864,-2.74054,-3.07706,-3.56380,0.26966,0.25587,0.26925,0.26014,0.25533
2022,05,11,05:56:05.137,tr,0.000,0.000000,-0.000000,0.000000,-0.00335,-0.01216,-1.05974,-0.00334,-0.01600,-1.44779,-0.00327,-0.01302,-1.14830,-0.00325,-0.01494,-1.34294,-0.00325,-0.01491,-1.32939,-1.67001,-0.00325,0.10828,10.12169,10.12169,0.10678,10.12169,10.12169,0.08498,8.61957,10.12169,8.80289,10.12169,10.00862,0.58840,3.96844,-3.99862,-2.74120,-3.07552,-3.56747,0.26979,0.25591,0.26924,0.26031,0.25540
2022,05,11,05:56:05.387,tr,0.000,0.000000,-0.000000,0.000000,-0.00337,-0.01234,-1.07745,-0.00339,-0.01604,-1.45037,-0.00332,-0.01306,-1.14631,-0.00336,-0.01508,-1.35057,-0.00330,-0.01483,-1.32698,-1.66990,-0.00318,0.10828,10.12169,10.12169,0.10688,10.12169,10.12169,0.08504,8.61798,10.12169,8.79946,10.12169,10.00631,0.58829,3.96844,-3.99871,-2.73571,-3.06624,-3.55820,0.26967,0.25586,0.25733,0.26022,0.26670
