Instrument: 905
Site: NASA_Ames
2025/JUL/10 -> 2025/JUL/18
Date	Time	JDay	Type	V1_1020	V1_1640	V1_870	V1_675	V1_440	V1_500	V1_1020(InGaAs)	V1_935	V1_380	V1_340	V2_1020	V2_1640	V2_870	V2_675	V2_440	V2_500	V2_1020(InGaAs)	V2_935	V2_380	V2_340	V3_1020	V3_1640	V3_870	V3_675	V3_440	V3_500	V3_1020(InGaAs)	V3_935	V3_380	V3_340	Temperature	offset(sec)	Level	Zenith	AirMass	AOD_1020	AOD_1640	AOD_870	AOD_675	AOD_440	AOD_500	AOD_1020(InGaAs)	Water_Vapor	AOD_380	AOD_340	Alpha
JUL/14/2025	20:48:57	195.867326	sun	456730.658723	890097.825039	748494.632159	887917.679217	532858.576650	709528.070808	562704.791522	248784.192421	78178.000000	9858.000000	456854.150852	890310.790783	748437.626398	887899.675918	532318.431110	709978.188849	563109.818004	249747.030618	78110.000000	9840.000000	456960.712608	890531.755240	748925.675714	887762.650813	532698.533527	709851.155535	562666.789037	249294.106731	78098.000000	9843.000000	26.4	30	L1.5V	17.616300	1.048761	0.027220	0.019373	0.040948	0.056099	0.128304	0.097381	0.029079	1.937214	0.157012		1.684385
JUL/14/2025	20:53:57	195.870799	sun	455990.127056	889632.856080	747708.282755	886151.934356	530428.591955	707529.338092	562238.986140	246037.470984	77703.000000	9786.000000	455711.192580	889709.844645	747457.259160	886288.957695	531245.796233	707573.348812	561876.963612	245636.533770	77737.000000	9773.000000	455972.195554	889885.818506	747521.265176	886694.026689	530949.722223	707385.303008	562358.993607	245519.552090	77644.000000	9790.000000	26.3	30	L1.5V	18.110082	1.051672	0.029027	0.019812	0.042137	0.057383	0.130406	0.099761	0.030017	1.971466	0.160637		1.670391
JUL/14/2025	20:58:57	195.874271	sun	455438.235272	888834.974596	748616.368113	886373.972175	530846.696470	707687.376586	561073.913641	244911.647286	77551.000000	9765.000000	456051.891119	889356.897071	747511.264236	885405.807272	530480.604957	707212.260859	562132.979543	245663.529543	77670.000000	9773.000000	456069.822621	889685.848209	747911.301839	886506.994832	530789.682218	707716.383652	562387.995412	246248.437947	77690.000000	9776.000000	26.3	30	L1.5V	18.653259	1.054984	0.028983	0.020180	0.041387	0.057335	0.129534	0.098910	0.030386	1.967855	0.159431		1.681658
JUL/14/2025	21:03:57	195.877743	sun	456305.920731	889537.870189	748283.336809	887347.137930	532876.203788	709604.843638	562380.994977	244055.781313	77905.000000	9809.000000	456446.384164	109996.661361	748963.400733	887955.241506	533344.320804	710508.063641	109559.817519	243283.902188	78124.000000	9826.000000	456612.748655	203184.819417	748942.398759	888564.345252	533398.334306	710621.091172	112187.981061	243667.842064	78182.000000	9834.000000	26.3
JUL/14/2025	21:08:57	195.881215	sun	456729.662819	889345.945982	749494.733215	890428.139169	534966.144526	712573.869556	562870.802376	242646.223891	78426.000000	9864.000000	456826.265533	889867.862030	750066.791018	889782.020791	535830.377390	712927.962415	563139.819966	242821.194488	78453.000000	9870.000000	456847.179522	890065.830186	749933.777578	890062.072100	535722.348282	712870.947463	563552.846971	242583.234477	78491.000000	9870.000000	26.4	30	L1.5V	19.870989	1.062833	0.026657	0.019348	0.038686	0.052278	0.118305	0.090091	0.027791	1.996107	0.145062		1.649858
JUL/14/2025	21:13:57	195.884688	sun	457175.533563	890238.535615	750026.300848	890757.079431	536268.439346	713849.836425	563202.986655	243037.654978	78505.000000	9867.000000	457003.342387	889895.599355	750265.328351	891263.185157	536760.591175	714247.955684	563477.006110	241878.875946	78613.000000	9879.000000	457091.926287	889883.601585	749821.277257	890735.074834	535569.223637	712983.576934	562910.965922	241263.993199	78506.000000	9864.000000	26.6	30	L1.5V	20.537617	1.067385	0.025895	0.018927	0.038200	0.050953	0.115548	0.087867	0.027602	1.996346	0.141519		1.635335
JUL/14/2025	21:16:15	195.886285	sun	456875.149441	888966.085305	749555.675872	890747.848710	535775.287229	713195.220388	563319.633536	240913.687089	78521.000000	9862.000000	456813.475155	889903.887067	749987.731598	890150.708702	536452.522701	713277.248017	563674.660406	240503.774398	78539.000000	9876.000000	144822.164702	890226.818804	218586.192717	262151.465201	158127.980556	200008.367372	563079.615371	71167.841753	23106.000000	2939.000000	26.8
JUL/14/2025	21:28:57	195.895104	sun	456914.448723	890192.655434	750805.205319	891567.724457	536634.695229	714296.184488	563408.754600	237193.270438	78271.000000	9808.000000	457322.058317	889800.748479	750653.183612	891146.615008	535869.399034	714201.148940	563721.779465	237764.136311	78317.000000	9806.000000	457238.548059	889657.782421	750685.188182	891055.591350	535759.356444	713522.895237	563370.751581	237024.310136	78230.000000	9802.000000	27.0	30	L1.5V	22.726464	1.083649	0.025107	0.018435	0.036569	0.049023	0.110340	0.083842	0.026428	2.027507	0.135817		1.628391
JUL/14/2025	21:33:56	195.898565	sun	457288.569753	889869.369814	750125.938652	890746.193198	534690.416975	712337.195022	562965.728615	235065.341558	77993.000000	9744.000000	456916.642472	889106.540944	750129.939195	890095.032230	533902.127399	711617.939368	563063.736228	233362.722972	77800.000000	9717.000000	457014.099354	889400.475004	749832.898829	890092.031488	534011.167455	711849.021504	562806.716264	234552.456452	77787.000000	9720.000000	26.9	30	L1.5V	23.506376	1.089952	0.025003	0.018613	0.037108	0.049399	0.111523	0.085136	0.027050	2.051945	0.137283		1.627392
JUL/14/2025	21:38:56	195.902037	sun	456876.499648	889476.383868	750311.563296	890249.366163	534060.215115	711901.522186	562958.353275	235045.547964	77817.000000	9709.000000	457090.432271	889472.384662	749974.522166	890043.320483	533839.142585	711940.534600	562652.330795	235123.532220	77874.000000	9710.000000	457246.652838	888977.482931	749564.472126	890229.361728	534272.284691	711897.520913	562953.352908	234914.574405	77773.000000	9705.000000	26.7	30	L1.5V	24.311002	1.096745	0.024822	0.018580	0.036881	0.048896	0.109564	0.083685	0.026999	2.029877	0.134101		1.609205
JUL/14/2025	21:43:56	195.905509	sun	457187.945746	889364.406102	750376.571229	891335.606980	534341.307336	712565.733534	563516.394267	234423.673510	77828.000000	9695.000000	456829.732982	889676.344163	750374.570985	890770.481693	535061.543632	712726.784779	563059.360695	234579.642023	77869.000000	9698.000000	457444.664893	889829.313790	750504.586852	891104.555756	535339.634869	713530.040370	563908.423064	234360.686227	77876.000000	9715.000000	26.7	30	L1.5V	25.135551	1.104022	0.024419	0.018025	0.035974	0.047304	0.105779	0.080815	0.025717	2.025411	0.129830		1.594928
JUL/14/2025	21:48:56	195.908981	sun	457248.817901	889479.857048	750672.123455	890400.583103	533243.083762	711629.900184	563159.467966	234165.987870	77436.000000	9638.000000	457100.471367	889522.849598	750531.108215	890028.510150	532757.943578	710692.636902	562995.456763	234517.924728	77319.000000	9618.000000	457055.668723	889075.927048	749999.050717	889657.437393	532197.781716	710516.587449	563300.477598	233078.183035	77279.000000	9598.000000	26.5	30	L1.5V	25.978027	1.111797	0.024213	0.018051	0.035638	0.047645	0.107003	0.081695	0.026012	2.017814	0.131723		1.623997
JUL/14/2025	21:53:56	195.912454	sun	456748.023899	888568.015067	749558.003054	888519.214218	530734.358851	709462.291292	562721.438045	232309.320977	76951.000000	9541.000000	456714.173013	888905.956503	749474.994083	888867.282465	530372.254219	708672.069315	563000.457104	233443.117561	76857.000000	9524.000000	456584.743151	888956.947666	749390.985005	888553.220886	530238.215487	708246.949897	562754.440300	232548.278106	76756.000000	9518.000000	26.5	30	L1.5V	26.836643	1.120084	0.024830	0.018340	0.036366	0.048277	0.108238	0.082662	0.026249	2.014446	0.133094		1.611881
JUL/14/2025	21:58:56	195.915926	sun	456915.287105	889035.933978	749138.957769	888188.149306	528311.658797	706965.589957	562727.438455	232330.317210	76326.000000	9440.000000	456728.111613	889015.937444	749463.992895	887913.095375	528546.726722	707708.798728	562756.440436	232766.239001	76493.000000	9467.000000	456971.041506	889354.878707	749575.004891	888171.145972	528412.687990	707322.690268	562906.450683	233149.170299	76500.000000	9459.000000	26.5	30	L1.5V	27.709794	1.128901	0.024204	0.017759	0.036061	0.048029	0.108870	0.082645	0.026024	1.998921	0.133339		1.631471
JUL/14/2025	22:03:56	195.919398	sun	456735.638245	888594.066924	749509.734730	888073.707803	527817.218276	706971.400331	562900.804338	231471.101843	76216.000000	9412.000000	456607.166594	888675.053897	749893.773536	887520.606467	527303.079744	706117.176315	562561.782172	231656.070760	76144.000000	9392.000000	456561.354998	888779.037171	749025.685819	887027.516126	527561.149279	706507.278617	562427.773410	231080.167539	76163.000000	9392.000000	26.4	30	L1.5V	28.596042	1.138265	0.024354	0.017909	0.035542	0.047731	0.107397	0.081695	0.025963	1.999270	0.131594		1.630858
JUL/14/2025	22:08:56	195.922870	sun	456736.996590	888734.821728	749212.124040	886108.479168	525399.121209	704149.362493	562554.098852	233531.123153	75626.000000	9315.000000	456749.950898	889153.764606	749221.124822	886059.471454	524895.004995	704184.370366	562954.122388	233123.182330	75581.000000	9303.000000	456850.595903	889077.774967	748634.073794	886386.522934	524546.924751	703015.107400	562432.091673	233354.148825	75511.000000	9285.000000	26.2	30	L1.5V	29.494098	1.148196	0.023853	0.017378	0.035632	0.048179	0.108676	0.083055	0.025698	1.956583	0.133470		1.647256
JUL/14/2025	22:13:56	195.926343	sun	456531.465078	887688.671075	748398.739512	885102.859116	522447.302952	701120.578756	561923.026135	233125.890829	75028.000000	9209.000000	456352.045366	888667.549412	748882.778150	884858.823863	522366.285847	702023.765003	562226.042866	232873.924453	75043.000000	9205.000000	456345.067932	887788.658648	748501.747735	884513.774018	521886.184485	701048.563906	562420.053578	232552.967282	74962.000000	9193.000000	26.1	30	L1.5V	30.402805	1.158713	0.024250	0.017993	0.035666	0.048572	0.109941	0.083836	0.026081	1.943362	0.134611		1.661380
JUL/14/2025	22:23:56	195.933287	sun	455375.233020	886709.370083	747570.538783	883274.828580	519266.914430	698880.278468	561723.727377	229851.374035	74260.000000	9067.000000	455305.519721	887275.279055	746823.463294	882893.758763	519671.023316	698947.296043	561815.733392	230040.342279	74085.000000	9042.000000	455406.106052	887853.186097	747974.579610	881885.574049	518590.732236	697803.996217	561554.716326	230441.274903	74066.000000	9021.000000	26.4	30	L1.5V	32.248111	1.181602	0.025497	0.018041	0.035971	0.048627	0.108038	0.082684	0.026088	1.934888	0.133202		1.621458
JUL/14/2025	22:28:56	195.936759	sun	455733.758555	887617.224052	747354.516955	882354.659992	517032.312326	696944.770889	561336.702072	231424.109740	73706.000000	8968.000000	456065.394675	887206.290152	746845.465517	882588.702872	517677.486165	697268.855879	561567.717176	231306.129567	73763.000000	8958.000000	455351.331317	887965.168084	747344.515944	881972.589991	517281.379436	696540.664914	561480.711488	231284.133263	73741.000000	8948.000000	26.4	30	L1.5V	33.182928	1.194024	0.024527	0.017432	0.035747	0.047915	0.107350	0.082176	0.026117	1.899540	0.131668		1.624910
JUL/14/2025	22:33:56	195.940231	sun	455635.481794	886147.373806	746855.202568	881300.107966	516218.039724	695850.493390	561464.937974	228840.164051	73357.000000	8889.000000	455008.875418	886477.324795	747082.223907	882217.264181	515313.813694	694887.258768	560797.896466	229843.007008	73270.000000	8873.000000	455607.588346	886214.363855	746758.193449	881728.180878	514992.733433	695665.448317	561388.933244	228964.144636	73236.000000	8881.000000	26.3	30	L1.5V	34.124810	1.207134	0.024659	0.018268	0.035509	0.047326	0.106447	0.081340	0.026048	1.903548	0.130407		1.623075
JUL/14/2025	22:38:56	195.943704	sun	455970.203165	886589.308162	747375.251451	882091.242717	515377.829696	696562.666859	561653.949735	228350.240772	73131.000000	8840.000000	456054.879703	886741.285587	747423.255964	882429.300296	515928.967465	696467.643714	561581.945254	228751.177986	73173.000000	8849.000000	456128.598100	887271.206874	747728.284635	882454.304555	515943.971215	696226.584997	561447.936916	227754.334090	73233.000000	8844.000000	26.3	30	L1.5V	35.073063	1.220962	0.023118	0.017329	0.034267	0.045638	0.102084	0.077558	0.025128	1.894802	0.125046		1.608751
JUL/14/2025	22:43:56	195.947176	sun	456073.337450	887128.040812	747469.972606	881526.757975	513907.472019	695250.361117	561663.046425	226869.089571	72752.000000	8763.000000	455695.669560	886578.115794	747559.980430	881418.740973	514232.546959	694511.194879	561484.035892	226773.103495	72697.000000	8744.000000	456024.509675	887080.047356	747094.940007	881768.796074	513544.388316	694130.109173	561639.045013	226811.097983	72716.000000	8742.000000	26.2	30	L1.5V	36.027060	1.235542	0.022921	0.016864	0.033830	0.045149	0.100906	0.076909	0.024645	1.889428	0.123330		1.612117
JUL/14/2025	22:48:56	195.950648	sun	455869.057985	886469.130654	746722.907669	881196.706023	512113.058349	692522.747679	561217.020182	225235.326570	72248.000000	8666.000000	455694.673075	886671.103115	746978.929923	880209.550639	511775.980642	692407.721810	561182.018123	223547.571402	72137.000000	8647.000000	455904.931452	886206.166509	746976.929749	880067.528283	510906.780264	692187.672321	561397.030773	224898.375450	72127.000000	8623.000000	26.2	30	L1.5V	36.986230	1.250909	0.022669	0.016863	0.033745	0.044905	0.100237	0.076678	0.024653	1.891612	0.122362		1.608454
JUL/14/2025	22:53:56	195.954120	sun	455605.460006	885324.964855	745691.523414	878746.940960	507811.212872	688403.956449	560705.958936	222118.359714	71317.000000	8507.000000	454903.729575	886074.871651	745779.530439	878196.861498	507707.190910	688890.056688	559794.908633	222418.319687	71285.000000	8488.000000	454820.997152	885775.908808	746283.570673	877708.790992	507031.048158	688380.951705	560569.951426	221181.484734	71104.000000	8472.000000	26.1	30	L1.5V	37.950049	1.267100	0.023443	0.017051	0.034152	0.045676	0.102149	0.078093	0.025445	1.896118	0.125338		1.618007
JUL/14/2025	22:58:56	195.957593	sun	455177.497259	885796.222404	746184.860900	877574.135807	506538.773299	687826.691541	560518.979112	219951.093120	70959.000000	8423.000000	455133.651910	885959.200182	746013.846035	877968.197835	506166.687522	686917.487061	560278.964990	220433.023209	70876.000000	8405.000000	455643.852330	885847.215451	746184.860900	878144.225543	505996.648322	687463.609884	561035.009473	222054.787950	70794.000000	8403.000000	26.2	30	L1.5V	38.918042	1.284159	0.022635	0.016481	0.033279	0.044632	0.099508	0.076321	0.024613	1.884513	0.121625		1.618415
JUL/14/2025	23:03:56	195.961065	sun	455248.247708	885503.262349	745284.782662	877845.178471	505024.424194	687255.563094	560710.990409	220067.076295	70541.000000	8348.000000	454922.397048	885565.253896	746850.918796	878353.258446	505811.605664	687039.514505	560741.992233	219765.120098	70562.000000	8339.000000	455566.126485	885923.205090	746587.895933	878843.335588	505019.423041	687647.651275	561152.016358	220116.069188	70565.000000	8339.000000	26.2	30	L1.5V	39.889769	1.302128	0.022306	0.016209	0.032495	0.042870	0.096196	0.073245	0.023781	1.869029	0.117210		1.603114
JUL/14/2025	23:08:56	195.964537	sun	454829.560397	884309.646777	745352.061276	877052.384470	503899.960557	685731.028518	560466.875868	216800.049511	70198.000000	8261.000000	455024.814530	884518.615737	745814.104707	878038.552440	504314.064071	685453.961031	560337.867840	217430.950713	70105.000000	8254.000000	454722.967580	884512.616628	745750.098691	877325.430977	504053.999063	685479.967365	560369.869831	217647.916736	70024.000000	8231.000000	26.3	30	L1.5V	40.864829	1.321058	0.022442	0.016752	0.032424	0.042230	0.093100	0.071931	0.023897	1.872039	0.113886		1.564639
JUL/14/2025	23:13:56	195.968009	sun	455193.171411	884417.630737	744901.018879	875934.194014	500631.143447	682568.258139	559756.831684	215367.273881	69334.000000	8122.000000	454268.702862	883734.732174	745412.066917	874828.005601	500760.175701	682174.162146	559610.822599	215522.249612	69243.000000	8091.000000	454470.930357	884747.581727	745460.071429	875212.071018	500098.010179	682017.123895	559960.844379	214253.448304	69175.000000	8086.000000	26.3	30	L1.5V	41.842849	1.340999	0.022279	0.016363	0.032099	0.042619	0.093406	0.072175	0.024181	1.869226	0.114679		1.579944
JUL/14/2025	23:23:15	195.974479	sun	453504.924811	882960.973024	743284.105657	871258.627040	492173.614247	675077.036166	558559.520490	209659.767185	67477.000000	7812.000000	453706.097473	882886.984925	743215.098684	871087.595705	491716.491077	674009.756276	559299.568877	209852.734758	67433.000000	7799.000000	453338.608799	882739.008728	743551.132639	870901.561621	491600.459813	674445.870645	559176.560835	208992.879254	67298.000000	7781.000000	26.4	30	L1.5V	43.671961	1.381058	0.023053	0.016529	0.032586	0.043322	0.096238	0.073884	0.024090	1.875362	0.117871		1.601109
JUL/14/2025	23:33:16	195.981435	sun	451975.215861	881188.258171	742150.991161	868215.069417	487004.221374	669182.490346	557378.443268	204366.656680	66130.000000	7539.000000	452324.778258	880846.313173	741964.972365	868174.061904	486043.962637	669107.470672	558005.484266	204767.589304	65964.000000	7533.000000	452674.340655	881283.242892	741707.946393	867824.997950	484886.650803	668047.192619	558177.495512	204350.659368	65815.000000	7513.000000	26.4	30	L1.5V	45.646366	1.428749	0.023722	0.016780	0.032321	0.042482	0.093224	0.072257	0.024334	1.868033	0.113939		1.570712
JUL/14/2025	23:50:46	195.993588	sun	451590.150553	878868.167039	739758.302282	862690.793074	474423.369677	658823.168677	556622.749870	195547.633172	63173.000000	7039.000000	451573.210305	878687.191715	740636.378607	862194.714988	473643.189821	658156.018636	556593.748164	196203.538024	63092.000000	7032.000000	451007.206714	878335.239703	740148.336185	861282.571410	473917.253001	657704.917183	556294.730571	195245.676974	62968.000000	6996.000000	26.2	30	L1.5V	49.109107	1.525434	0.022823	0.016453	0.030874	0.040899	0.088152	0.068354	0.023629	1.847407	0.107547		1.550025
JUL/14/2025	23:53:55	195.995775	sun	450996.568518	878080.344510	738795.708071	860546.141753	470648.250661	654660.757534	556041.557655	192438.572806	62338.000000	6916.000000	449904.779592	876754.493474	738447.682770	859016.940699	470591.239729	654306.691141	555293.519237	191876.641215	62265.000000	6889.000000	450646.597821	877147.449324	738480.685169	859811.045105	470000.126378	654080.648756	555272.518158	190346.827452	62159.000000	6890.000000	26.0	30	L1.5V	49.733571	1.544894	0.023583	0.016935	0.031700	0.041402	0.088864	0.069382	0.024250	1.869653	0.109024		1.528330
JUL/14/2025	23:58:55	195.999248	sun	451372.328814	877406.028167	738454.100568	860054.671331	468629.759048	653724.116438	555931.877087	192253.145219	61714.000000	6783.000000	450586.179655	878104.966055	739471.159930	859473.610072	468220.696410	653075.019016	555864.874210	192494.121586	61609.000000	6757.000000	450510.358162	877079.057224	738689.114285	858366.493354	467381.567918	651116.725099	555380.853421	190270.339679	61433.000000	6741.000000	25.8	30	L1.5V	50.725220	1.577224	0.022497	0.016146	0.030487	0.039801	0.085175	0.066466	0.023366	1.830627	0.104400		1.522281
JUL/15/2025	00:04:01	196.002789	sun	450778.103910	876644.145398	737612.051329	856394.624103	462137.106157	646776.718299	554846.862912	185960.482605	60457.000000	6587.000000	450748.148028	876294.164503	737337.041243	855074.536820	462369.128302	647141.752568	555146.871489	185737.496415	60387.000000	6567.000000	450027.209810	876038.178477	737567.049678	854898.525182	461907.084204	646154.659901	554087.841212	184767.556488	60206.000000	6541.000000	25.5	30	L1.5V	51.737077	1.612141	0.022090	0.016198	0.030646	0.040539	0.085935	0.067370	0.023672	1.861407	0.104932		1.526125
JUL/15/2025	00:09:01	196.006262	sun	450419.738825	875963.643459	737075.276620	854074.960499	457768.165222	643167.246454	554755.903667	184963.079334	59375.000000	6401.000000	450340.808615	875667.653041	736160.256414	853518.938390	456927.117149	643073.241156	554916.906541	183762.124270	59331.000000	6396.000000	449106.899638	874932.676833	737190.279159	853331.930954	457324.139842	641632.159943	553787.886386	183270.142678	59157.000000	6361.000000	25.3	30	L1.5V	52.729267	1.648417	0.022139	0.016046	0.030213	0.039737	0.084972	0.066324	0.023156	1.837015	0.103462		1.530933
JUL/15/2025	00:14:01	196.009734	sun	450084.000000	875248.000000	736475.000000	852362.000000	453578.000000	639214.000000	554473.000000	181865.000000	58395.000000	6229.000000	449706.000000	874197.000000	735313.000000	851110.000000	451958.000000	637545.000000	553714.000000	179026.000000	58084.000000	6196.000000	449164.000000	873615.000000	735030.000000	849672.000000	450920.000000	635987.000000	552910.000000	176857.000000	57896.000000	6165.000000	25.0	30	L1.5V	53.721448	1.686872	0.021721	0.016035	0.030146	0.039393	0.084200	0.065970	0.023156	1.849958	0.102554		1.523984
JUL/15/2025	00:25:02	196.017384	sun	0.000000	3.000094	3.999911	9.999600	22.998693	20.998815	1.999960	0.000000	4.000000	0.000000	0.000000	2.000062	2.999933	9.999600	22.998693	20.998815	2.999940	0.000000	2.000000	0.000000	0.000000	3.000094	2.999933	9.999600	24.998579	20.998815	1.999960	0.000000	3.000000	0.000000	24.7
JUL/15/2025	00:29:01	196.020150	sun	447302.156018	870421.367887	731850.162499	842479.308141	435297.651590	621789.753148	551447.844256	166505.843282	54568.000000	5626.000000	448563.392442	872605.501802	734201.057016	845013.104554	436673.495615	623793.526772	553397.762377	170071.118286	54613.000000	5625.000000	448328.976776	872622.502844	733759.076848	843928.191725	436132.556939	623177.596357	552381.805038	168781.018775	54573.000000	5617.000000	24.4	30	L1.5V	56.696213	1.817128	0.021230	0.015164	0.028653	0.037373	0.080542	0.063007	0.021901	1.841636	0.097427		1.534907
JUL/15/2025	00:34:01	196.023623	sun	447598.239679	870855.906303	731648.633387	840589.113717	431351.001933	618308.483117	551328.541543	162075.633502	53527.000000	5445.000000	446849.690665	870273.864927	732110.609162	842020.979341	431522.979209	618731.427357	551135.551155	162837.702308	53415.000000	5433.000000	447348.723341	871118.925000	732179.605544	840183.151815	430165.158629	617080.644994	550223.596574	161686.598377	53198.000000	5395.000000	24.3	30	L1.5V	57.686663	1.866218	0.021236	0.014934	0.028444	0.036787	0.078170	0.061512	0.022402	1.868329	0.094946		1.502843
JUL/15/2025	00:39:01	196.027095	sun	446171.798190	867907.331745	728990.679693	835237.991424	423247.227488	609582.618258	549349.671873	156127.243745	51890.000000	5199.000000	445834.901303	867913.332287	729335.656354	833900.153214	421838.466380	608568.790197	549143.685495	155720.196180	51710.000000	5182.000000	445727.615688	867604.304396	729126.670493	834531.076914	422071.426876	608412.816649	548960.697596	155613.183676	51562.000000	5159.000000	24.1	30	L1.5V	58.676282	1.918564	0.021839	0.015749	0.029273	0.038266	0.079878	0.063437	0.023047	1.892320	0.096498		1.491857
JUL/15/2025	00:44:01	196.030567	sun	445714.580987	867342.280747	728593.706551	832270.350312	416982.289870	603915.579355	549778.643506	154148.012468	50436.000000	4987.000000	446274.070459	868579.392401	729675.633352	832785.288039	416419.385325	603750.607334	549365.670815	153176.898992	50333.000000	4969.000000	444617.660767	866778.229840	727673.768790	831252.473408	415617.521302	602501.819121	547997.761274	152027.764713	50183.000000	4944.000000	24.1	30	L1.5V	59.664917	1.974462	0.021334	0.014967	0.028365	0.037135	0.077967	0.061849	0.022175	1.872945	0.094918		1.503233
JUL/15/2025	00:46:43	196.032442	sun	444535.441884	865982.157991	726505.847806	828436.813917	412343.076569	599529.323239	547995.761407	150209.552252	49546.000000	4858.000000	444083.238027	864451.019801	725893.889209	828082.856722	410768.343606	598655.471440	547673.782699	149300.446021	49398.000000	4830.000000	443776.421219	864320.007976	726431.852812	828040.861801	410224.435839	596863.775301	547023.825680	148196.317002	49213.000000	4802.000000	24.1	30	L1.5V	60.198317	2.006241	0.022332	0.015936	0.029301	0.038037	0.079141	0.062611	0.022936	1.888968	0.095580		1.474487
JUL/15/2025	01:01:45	196.042882	sun	442772.079991	862279.792829	722297.504494	814880.157626	385866.999265	573246.273800	545080.654576	139519.951578	44321.000000	4105.000000	441449.380707	861636.716914	720241.690908	813453.388468	384712.259622	571276.719512	543748.777592	139084.883126	44130.000000	4075.000000	441606.940485	861753.730727	720970.624811	812949.469999	383886.445817	570465.903000	543604.790892	138249.751729	43919.000000	4052.000000	23.8	30	L1.5V	63.161115	2.206788	0.021507	0.014524	0.028460	0.037608	0.079583	0.063610	0.022656	1.838372	0.096926		1.534181
JUL/15/2025	01:04:01	196.044456	sun	441543.715861	860274.556110	719378.769155	810979.788681	381538.975097	569597.099611	543628.788675	137906.697754	43540.000000	4000.000000	440380.583486	859650.482437	719173.787742	810511.864388	381457.993356	568843.270204	543195.828665	137070.566200	43329.000000	3968.000000	440975.697807	859778.497550	719646.744856	809916.960639	379702.389189	567288.622022	543583.792831	136685.505616	43185.000000	3943.000000	23.8	30	L1.5V	63.606633	2.240981	0.021995	0.015075	0.028892	0.038015	0.079194	0.062707	0.022695	1.829164	0.096436		1.495075
JUL/15/2025	01:09:01	196.047928	sun	439270.350742	856797.376834	715886.850628	803370.909774	370365.076027	556637.869642	541108.330525	129657.553435	41484.000000	3724.000000	438278.647337	855766.218722	715296.922444	803336.917140	369588.308668	555824.115434	540557.402477	129449.509224	41301.000000	3702.000000	438987.006912	855868.234364	716059.829570	802109.183189	368326.686523	555154.317743	540671.387590	129492.518364	41122.000000	3672.000000	23.4	30	L1.5V	64.588121	2.320662	0.022813	0.015759	0.029573	0.038870	0.081224	0.065010	0.023548	1.862930	0.098489		1.505928
JUL/15/2025	01:14:01	196.051400	sun	438424.338314	854416.011688	714039.075569	797740.129962	360672.978801	548379.364093	540694.384587	126017.779949	39656.000000	3480.000000	438103.818166	854909.087294	714341.038809	797094.269920	360104.149165	546850.825782	539595.528099	124428.442200	39428.000000	3451.000000	437554.211517	854225.982550	713681.119145	796188.466207	359120.443783	545291.296832	539661.519480	124234.400965	39258.000000	3423.000000	23.4	30	L1.5V	65.567740	2.406732	0.022335	0.015350	0.028978	0.038623	0.080319	0.063989	0.022880	1.856828	0.097917		1.513037
JUL/15/2025	01:16:03	196.052812	sun	437349.015363	852904.419016	712181.859525	794298.814958	356160.903097	543390.168797	539346.904826	122678.362481	38844.000000	3372.000000	437242.542089	852518.363152	712801.788895	795119.648389	355752.018012	542299.477567	539118.932341	123014.429220	38738.000000	3352.000000	436969.327652	854373.631618	713554.703114	794480.778033	356143.907874	542734.354455	539536.881898	122456.318386	38678.000000	3341.000000	23.5	30	L1.5V	65.965550	2.443728	0.022592	0.015444	0.028985	0.038440	0.079899	0.063722	0.022836	1.857244	0.096863		1.506242
JUL/15/2025	01:19:01	196.054873	sun	438445.438386	855103.117045	713462.145802	793704.004589	352235.505815	539058.179521	539657.520003	121078.730356	37891.000000	3239.000000	436433.898148	852428.706965	711386.398496	791802.416663	350525.018105	537111.767427	538537.666257	120229.549897	37674.000000	3215.000000	436291.221468	852538.723835	710821.467269	789750.861234	349083.449853	535112.371337	537729.771769	119961.492932	37465.000000	3183.000000	23.4	30	L1.5V	66.545341	2.499935	0.021944	0.014666	0.028527	0.037809	0.078699	0.063063	0.022577	1.846161	0.095807		1.510928
JUL/15/2025	01:24:01	196.058345	sun	435643.813743	850425.754647	708704.608093	784501.318444	340079.630053	525889.209642	537185.821915	115132.701743	35723.000000	2974.000000	434399.168837	847993.340615	708726.605070	782214.877103	338024.321261	523566.999141	535481.079531	114073.446878	35514.000000	2939.000000	434192.063142	849193.544907	706836.864763	780986.177318	335782.075336	521359.749555	535278.110203	113505.310181	35167.000000	2905.000000	23.2	30	L1.5V	67.520775	2.601134	0.022621	0.015251	0.028887	0.038718	0.080216	0.064406	0.023094	1.855039	0.097743		1.518942
JUL/15/2025	01:26:02	196.059745	sun	433522.249500	846893.059553	705993.527031	777999.669222	332412.319873	518732.483318	535978.564810	113474.703787	34653.000000	2844.000000	434220.770525	848396.302835	705709.563823	777601.760941	330980.774989	516139.315743	534881.719183	113333.671841	34324.000000	2810.000000	433836.835227	848442.310281	707265.362244	778338.591100	329766.161137	515616.483576	535139.682877	112579.501010	34039.000000	2767.000000	23.3	30	L1.5V	67.913552	2.644435	0.022857	0.015316	0.029113	0.039423	0.082693	0.065760	0.023008	1.837402	0.100988		1.547933
