2022,05,15,15,50,03,515,19.5364,-155.57557,3397,sun,0.000,0.000000,0.003294,7.267183,-0.01792,-1.82115,-10.30597,-0.01183,-1.20946,-10.27690,-0.13607,-10.30194,-9.80402,-1.56671,-10.27647,-9.80884,-1.40742,-10.27362,-9.78486,-1.66835,0.00091,-1.60424,-10.28278,-9.79032,-0.24145,-10.20630,-9.80946,-1.41770,-10.21750,-9.81155,-9.77765,-9.77530,-9.86967,0.60249,3.98068,-3.96737
2022,05,15,15,50,03,764,19.5364,-155.57557,3397,sun,0.000,0.000000,0.001706,-0.266750,-0.01789,-1.82022,-10.26577,-0.01185,-1.21083,-10.27064,-0.13606,-10.33423,-9.83384,-1.56653,-10.33319,-9.83209,-1.40729,-10.31795,-9.80536,-1.66834,0.00089,-1.60425,-10.29444,-9.81197,-0.24152,-10.17492,-9.79057,-1.41758,-10.17216,-9.79614,-9.74519,-9.75014,-9.85707,0.60249,3.98069,-3.96736
2022,05,15,15,50,04,14,19.5364,-155.57557,3397,sun,0.000,0.000000,0.002724,7.407048,-0.01790,-1.82225,-10.30558,-0.01191,-1.21084,-10.30573,-0.13595,-10.30395,-9.80941,-1.56617,-10.29085,-9.80200,-1.40693,-10.28654,-9.77171,-1.66832,0.00093,-1.60301,-10.28153,-9.80105,-0.24030,-10.20811,-9.80602,-1.41675,-10.20913,-9.82051,-9.76362,-9.76192,-9.86368,0.60249,3.98075,-3.96731
2022,05,15,15,50,04,264,19.5364,-155.57557,3397,sun,0.000,0.000000,0.001421,2.886059,-0.01791,-1.81807,-10.25291,-0.01195,-1.21120,-10.27573,-0.13600,-10.32069,-9.83366,-1.56565,-10.32959,-9.83908,-1.40674,-10.32364,-9.81373,-1.66829,0.00086,-1.60370,-10.31103,-9.82026,-0.24096,-10.19354,-9.77450,-1.41720,-10.17619,-9.79623,-9.75606,-9.73870,-9.84656,0.60242,3.98066,-3.96738
2022,05,15,15,50,04,514,19.5364,-155.57557,3397,sun,0.000,0.000000,0.001455,5.892206,-0.01797,-1.82604,-10.29475,-0.01198,-1.21740,-10.29740,-0.13672,-10.29186,-9.80344,-1.56715,-10.29294,-9.80782,-1.40756,-10.27509,-9.78113,-1.66835,0.00083,-1.60510,-10.27738,-9.79461,-0.24227,-10.21612,-9.79618,-1.41808,-10.21049,-9.81596,-9.77689,-9.76583,-9.84568,0.60245,3.98069,-3.96736
2022,05,15,15,50,04,765,19.5364,-155.57557,3397,sun,0.000,0.000000,0.002250,1.300830,-0.01798,-1.82481,-10.25373,-0.01197,-1.21751,-10.26333,-0.13649,-10.32605,-9.81966,-1.56626,-10.32620,-9.84068,-1.40709,-10.29741,-9.80688,-1.66835,0.00086,-1.60410,-10.29139,-9.81568,-0.24162,-10.19888,-9.78863,-1.41756,-10.16840,-9.79337,-9.75810,-9.75323,-9.85402,0.60242,3.98062,-3.96745
2022,05,15,15,50,05,15,19.5364,-155.57557,3397,sun,0.000,0.000000,0.001166,7.882064,-0.01801,-1.82799,-10.31037,-0.01200,-1.22086,-10.28982,-0.13673,-10.30743,-9.79642,-1.56651,-10.28741,-9.81331,-1.40694,-10.26705,-9.76820,-1.66835,0.00090,-1.60363,-10.26565,-9.78702,-0.24114,-10.21894,-9.81230,-1.41730,-10.19974,-9.81895,-9.77952,-9.77569,-9.87165,0.60240,3.98071,-3.96737
2022,05,15,15,50,05,264,19.5364,-155.57557,3397,sun,0.000,0.000000,0.002856,2.653717,-0.01804,-1.83031,-10.26188,-0.01213,-1.22586,-10.27184,-0.13717,-10.32824,-9.83040,-1.56707,-10.32048,-9.83984,-1.40736,-10.32241,-9.80646,-1.66836,0.00090,-1.60411,-10.30877,-9.81016,-0.24140,-10.19302,-9.78920,-1.41754,-10.16996,-9.78476,-9.74883,-9.74692,-9.85053,0.60235,3.98070,-3.96742
2022,05,15,15,50,05,514,19.5364,-155.57557,3397,sun,0.000,0.000000,0.002143,6.676371,-0.01798,-1.82540,-10.31112,-0.01210,-1.22390,-10.29896,-0.13685,-10.31006,-9.81432,-1.56608,-10.28273,-9.81180,-1.40696,-10.29336,-9.77283,-1.66838,0.00083,-1.60351,-10.28446,-9.78978,-0.24116,-10.21049,-9.81278,-1.41758,-10.20820,-9.80981,-9.77315,-9.77104,-9.87307,0.60241,3.98070,-3.96739
2022,05,15,15,50,05,764,19.5364,-155.57557,3397,sun,0.000,0.000000,0.003510,-2.105803,-0.01806,-1.83002,-10.26226,-0.01215,-1.22829,-10.26106,-0.13741,-10.33541,-9.83207,-1.56712,-10.31142,-9.83468,-1.40757,-10.31786,-9.81386,-1.66840,0.00091,-1.60529,-10.30079,-9.81669,-0.24243,-10.19087,-9.79048,-1.41836,-10.17598,-9.78397,-9.75440,-9.74925,-9.84307,0.60238,3.98064,-3.96742
2022,05,15,15,50,06,15,19.5364,-155.57557,3397,sun,0.000,0.000000,0.002921,-0.454310,-0.01818,-1.84276,-10.30244,-0.01220,-1.23673,-10.27977,-0.13826,-10.30184,-9.80708,-1.56857,-10.28628,-9.80551,-1.40792,-10.28789,-9.78584,-1.66838,0.00091,-1.60567,-10.27178,-9.79557,-0.24273,-10.19223,-9.80362,-1.41841,-10.20828,-9.81534,-9.76552,-9.77220,-9.87432,0.60239,3.98072,-3.96742
2022,05,15,15,50,06,265,19.5364,-155.57557,3397,sun,0.000,0.000000,0.003045,-1.795375,-0.01807,-1.83167,-10.25774,-0.01218,-1.22962,-10.26959,-0.13728,-10.32424,-9.83095,-1.56638,-10.33405,-9.82914,-1.40664,-10.31912,-9.81261,-1.66841,0.00082,-1.60467,-10.30145,-9.82393,-0.24188,-10.17866,-9.78083,-1.41796,-10.17689,-9.79422,-9.74364,-9.74337,-9.84802,0.60222,3.98055,-3.96760
2022,05,15,15,50,06,515,19.5364,-155.57557,3397,sun,0.000,0.000000,0.003404,-1.246040,-0.01820,-1.83210,-10.30322,-0.01234,-1.23453,-10.29835,-0.13783,-10.29881,-9.81231,-1.56699,-10.28689,-9.79603,-1.40737,-10.28620,-9.78504,-1.66854,0.00063,-1.60469,-10.28245,-9.80175,-0.24228,-10.21678,-9.80822,-1.41829,-10.21887,-9.82235,-9.77601,-9.76041,-9.86790,0.60222,3.98055,-3.96755
2022,05,15,15,50,06,764,19.5364,-155.57557,3397,sun,0.000,0.000000,0.003752,-1.902037,-0.01822,-1.83801,-10.24889,-0.01230,-1.23845,-10.26999,-0.13832,-10.31679,-9.82517,-1.56854,-10.32774,-9.83453,-1.40806,-10.31376,-9.81829,-1.66841,0.00086,-1.60604,-10.29952,-9.81857,-0.24296,-10.19472,-9.77963,-1.41818,-10.18502,-9.79302,-9.75509,-9.74753,-9.82844,0.60234,3.98059,-3.96750
2022,05,15,15,50,07,14,19.5364,-155.57557,3397,sun,0.000,0.000000,0.000974,0.493324,-0.01814,-1.83430,-10.29235,-0.01228,-1.23905,-10.29506,-0.13832,-10.30425,-9.79865,-1.56786,-10.29891,-9.80713,-1.40785,-10.26628,-9.78747,-1.66844,0.00082,-1.60511,-10.26469,-9.79785,-0.24265,-10.22206,-9.81597,-1.41865,-10.20645,-9.81131,-9.77648,-9.77342,-9.88071,0.60239,3.98066,-3.96743
2022,05,15,15,50,07,264,19.5364,-155.57557,3397,sun,0.000,0.000000,-0.000426,-0.376435,-0.01827,-1.84797,-10.26266,-0.01242,-1.24742,-10.26768,-0.13905,-10.33222,-9.82171,-1.56920,-10.32623,-9.83064,-1.40861,-10.31240,-9.80414,-1.66839,0.00081,-1.60675,-10.29214,-9.82055,-0.24357,-10.18720,-9.79152,-1.41912,-10.16876,-9.79278,-9.75926,-9.75471,-9.85842,0.60238,3.98068,-3.96740
2022,05,15,15,50,07,515,19.5364,-155.57557,3397,sun,0.000,0.000000,0.003383,-2.314923,-0.01802,-1.83449,-10.29409,-0.01225,-1.24174,-10.29029,-0.13842,-10.30092,-9.80653,-1.56752,-10.29521,-9.81154,-1.40735,-10.29301,-9.77541,-1.66834,0.00087,-1.60503,-10.28461,-9.78675,-0.24216,-10.22257,-9.81446,-1.41799,-10.20416,-9.81879,-9.77128,-9.76974,-9.87306,0.60237,3.98060,-3.96747
2022,05,15,15,50,07,765,19.5364,-155.57557,3397,sun,0.000,0.000000,-0.000442,0.801909,-0.01817,-1.83467,-10.25890,-0.01235,-1.24377,-10.27468,-0.13853,-10.33017,-9.82943,-1.56735,-10.31144,-9.82720,-1.40728,-10.32694,-9.81154,-1.66838,0.00082,-1.60458,-10.31162,-9.81873,-0.24203,-10.19034,-9.78616,-1.41801,-10.18237,-9.79014,-9.74975,-9.75138,-9.85291,0.60235,3.98056,-3.96741
2022,05,15,15,50,08,14,19.5364,-155.57557,3397,sun,0.000,0.000000,-0.000452,1.615239,-0.01822,-1.84394,-10.30345,-0.01245,-1.25344,-10.29186,-0.13967,-10.30095,-9.80854,-1.56970,-10.27736,-9.80878,-1.40840,-10.28224,-9.78544,-1.66848,0.00076,-1.60649,-10.27760,-9.79924,-0.24316,-10.21306,-9.81364,-1.41839,-10.21580,-9.80538,-9.76795,-9.77035,-9.87485,0.60236,3.98062,-3.96746
2022,05,15,15,50,08,264,19.5364,-155.57557,3397,sun,0.000,0.000000,0.001817,0.282093,-0.01829,-1.84547,-10.26140,-0.01248,-1.25614,-10.26776,-0.13983,-10.32849,-9.83037,-1.56964,-10.32455,-9.82890,-1.40844,-10.32335,-9.81609,-1.66841,0.00081,-1.60652,-10.30470,-9.82509,-0.24325,-10.17359,-9.78456,-1.41868,-10.18639,-9.79438,-9.73596,-9.74875,-9.84874,0.60232,3.98065,-3.96747
2022,05,15,15,50,08,514,19.5364,-155.57557,3397,sun,0.000,0.000000,-0.000309,2.832074,-0.01828,-1.85203,-10.29917,-0.01250,-1.26285,-10.30375,-0.14038,-10.30254,-9.80653,-1.57047,-10.30358,-9.80190,-1.40899,-10.27840,-9.78722,-1.66841,0.00082,-1.60805,-10.28315,-9.79794,-0.24471,-10.20614,-9.80433,-1.41977,-10.21214,-9.81300,-9.76178,-9.76243,-9.86475,0.60235,3.98063,-3.96746
2022,05,15,15,50,08,764,19.5364,-155.57557,3397,sun,0.000,0.000000,0.000345,0.718379,-0.01824,-1.84820,-10.24791,-0.01247,-1.26208,-10.27490,-0.14028,-10.31822,-9.82869,-1.56992,-10.33457,-9.83441,-1.40828,-10.30891,-9.81208,-1.66837,0.00087,-1.60728,-10.30287,-9.82397,-0.24402,-10.19245,-9.77343,-1.41912,-10.18730,-9.79598,-9.75480,-9.73671,-9.83871,0.60235,3.98066,-3.96743
2022,05,15,15,50,09,15,19.5364,-155.57557,3397,sun,0.000,0.000000,0.001841,0.706019,-0.01800,-1.83714,-10.28184,-0.01233,-1.25358,-10.30085,-0.13931,-10.28853,-9.80608,-1.56838,-10.29836,-9.81817,-1.40778,-10.28125,-9.78803,-1.66834,0.00085,-1.60565,-10.27054,-9.79062,-0.24315,-10.22287,-9.79613,-1.41847,-10.21411,-9.81507,-9.76911,-9.75724,-9.84358,0.60243,3.98072,-3.96742
2022,05,15,15,50,09,265,19.5364,-155.57557,3397,sun,0.000,0.000000,0.000196,-0.103513,-0.01802,-1.83645,-10.25139,-0.01237,-1.25721,-10.26687,-0.13934,-10.32185,-9.82478,-1.56789,-10.32860,-9.83198,-1.40729,-10.28534,-9.80489,-1.66834,0.00093,-1.60492,-10.29003,-9.81260,-0.24232,-10.18797,-9.78530,-1.41780,-10.17785,-9.78701,-9.74616,-9.74857,-9.85483,0.60241,3.98072,-3.96737
2022,05,15,15,50,09,514,19.5364,-155.57557,3397,sun,0.000,0.000000,0.002156,-1.035873,-0.01805,-1.83889,-10.29929,-0.01241,-1.25910,-10.29308,-0.13939,-10.30199,-9.79395,-1.56727,-10.30093,-9.81495,-1.40710,-10.26962,-9.77667,-1.66833,0.00088,-1.60488,-10.27034,-9.79344,-0.24217,-10.22209,-9.80661,-1.41791,-10.18928,-9.80944,-9.77098,-9.76670,-9.87339,0.60244,3.98072,-3.96746
2022,05,15,15,50,09,764,19.5364,-155.57557,3397,sun,0.000,0.000000,0.002292,0.999715,-0.01809,-1.84039,-10.26469,-0.01246,-1.26325,-10.27813,-0.13988,-10.33671,-9.82645,-1.56849,-10.33103,-9.84134,-1.40758,-10.32239,-9.80743,-1.66830,0.00088,-1.60614,-10.30205,-9.79987,-0.24341,-10.18783,-9.78395,-1.41867,-10.17317,-9.79320,-9.75774,-9.74723,-9.84130,0.60235,3.98067,-3.96746
2022,05,15,15,50,10,14,19.5364,-155.57557,3397,sun,0.000,0.000000,0.001157,1.389621,-0.01815,-1.84530,-10.30501,-0.01243,-1.26760,-10.28599,-0.14026,-10.30201,-9.80686,-1.56848,-10.27634,-9.81020,-1.40738,-10.28249,-9.77843,-1.66833,0.00088,-1.60547,-10.28500,-9.79156,-0.24296,-10.22203,-9.80530,-1.41867,-10.21238,-9.80543,-9.77722,-9.76536,-9.87016,0.60234,3.98072,-3.96738
2022,05,15,15,50,10,265,19.5364,-155.57557,3397,sun,0.000,0.000000,0.003625,-1.476549,-0.01821,-1.85543,-10.26019,-0.01256,-1.27495,-10.25285,-0.14115,-10.33334,-9.82825,-1.57024,-10.31279,-9.82900,-1.40822,-10.32083,-9.81278,-1.66839,0.00088,-1.60720,-10.30224,-9.81689,-0.24357,-10.18771,-9.78481,-1.41886,-10.17889,-9.77712,-9.74852,-9.75049,-9.85129,0.60237,3.98069,-3.96744
2022,05,15,15,50,10,515,19.5364,-155.57557,3397,sun,0.000,0.000000,0.004809,-0.924774,-0.01813,-1.84776,-10.30416,-0.01247,-1.27248,-10.27846,-0.14070,-10.30985,-9.80614,-1.56909,-10.27688,-9.79977,-1.40767,-10.27870,-9.78008,-1.66835,0.00090,-1.60677,-10.27124,-9.78829,-0.24353,-10.20472,-9.80232,-1.41905,-10.21778,-9.81077,-9.76794,-9.76974,-9.86713,0.60244,3.98076,-3.96736
2022,05,15,15,50,10,765,19.5364,-155.57557,3397,sun,0.000,0.000000,0.002132,0.310068,-0.01812,-1.84838,-10.26711,-0.01251,-1.27426,-10.27925,-0.14068,-10.33629,-9.83324,-1.56895,-10.33283,-9.82837,-1.40747,-10.31819,-9.81427,-1.66824,0.00100,-1.60603,-10.29909,-9.81792,-0.24300,-10.16958,-9.78942,-1.41824,-10.17792,-9.79612,-9.74457,-9.74527,-9.84812,0.60245,3.98077,-3.96736
2022,05,15,15,50,11,14,19.5364,-155.57557,3397,sun,0.000,0.000000,0.000565,1.511599,-0.01796,-1.84508,-10.29695,-0.01231,-1.27172,-10.28903,-0.14025,-10.28973,-9.80430,-1.56838,-10.29855,-9.81164,-1.40734,-10.28763,-9.78355,-1.66821,0.00105,-1.60638,-10.27725,-9.78624,-0.24334,-10.22160,-9.79948,-1.41854,-10.20776,-9.81801,-9.77806,-9.75697,-9.86062,0.60248,3.98080,-3.96731
2022,05,15,15,50,11,264,19.5364,-155.57557,3397,sun,0.000,0.000000,0.002590,0.242501,-0.01807,-1.85580,-10.24224,-0.01247,-1.28233,-10.27478,-0.14141,-10.31954,-9.82743,-1.56992,-10.32749,-9.83289,-1.40789,-10.32169,-9.81630,-1.66821,0.00104,-1.60741,-10.29879,-9.82147,-0.24412,-10.19226,-9.77342,-1.41921,-10.17812,-9.78393,-9.74709,-9.73759,-9.82681,0.60246,3.98079,-3.96728
2022,05,15,15,50,11,514,19.5364,-155.57557,3397,sun,0.000,0.000000,0.000482,1.539590,-0.01788,-1.84999,-10.29616,-0.01230,-1.27849,-10.28757,-0.14080,-10.28611,-9.79463,-1.56898,-10.29324,-9.80965,-1.40733,-10.25829,-9.77718,-1.66814,0.00108,-1.60604,-10.26880,-9.78490,-0.24332,-10.21721,-9.80722,-1.41866,-10.20684,-9.81864,-9.77892,-9.77260,-9.87640,0.60252,3.98088,-3.96723
2022,05,15,15,50,11,765,19.5364,-155.57557,3397,sun,0.000,0.000000,0.001448,1.891020,-0.01793,-1.84743,-10.26248,-0.01240,-1.28039,-10.26930,-0.14092,-10.33389,-9.82152,-1.56891,-10.32991,-9.84039,-1.40726,-10.31158,-9.81054,-1.66816,0.00116,-1.60632,-10.28364,-9.81177,-0.24313,-10.19313,-9.78349,-1.41831,-10.16476,-9.79239,-9.75660,-9.74787,-9.84709,0.60252,3.98085,-3.96724
2022,05,15,15,50,12,15,19.5364,-155.57557,3397,sun,0.000,0.000000,0.000985,0.298246,-0.01789,-1.84246,-10.30409,-0.01236,-1.27812,-10.29558,-0.14082,-10.30895,-9.80142,-1.56854,-10.29681,-9.80746,-1.40724,-10.28432,-9.75479,-1.66820,0.00108,-1.60622,-10.26783,-9.78961,-0.24326,-10.21532,-9.80776,-1.41868,-10.19447,-9.81700,-9.77900,-9.77354,-9.86997,0.60254,3.98093,-3.96722
2022,05,15,15,50,12,264,19.5364,-155.57557,3397,sun,0.000,0.000000,0.001807,1.196991,-0.01799,-1.85140,-10.26118,-0.01243,-1.28524,-10.25754,-0.14130,-10.33286,-9.83533,-1.56902,-10.30902,-9.83484,-1.40751,-10.32431,-9.80333,-1.66816,0.00110,-1.60641,-10.30498,-9.80769,-0.24349,-10.19139,-9.78541,-1.41866,-10.16595,-9.78024,-9.75601,-9.75084,-9.84988,0.60252,3.98083,-3.96729
2022,05,15,15,50,12,514,19.5364,-155.57557,3397,sun,0.000,0.000000,0.001264,1.049661,-0.01794,-1.85030,-10.30258,-0.01242,-1.28417,-10.28000,-0.14122,-10.30356,-9.80566,-1.56878,-10.25862,-9.79863,-1.40719,-10.28474,-9.78254,-1.66817,0.00114,-1.60616,-10.27278,-9.78839,-0.24312,-10.21192,-9.80562,-1.41822,-10.21176,-9.80502,-9.77118,-9.76667,-9.86890,0.60252,3.98090,-3.96723
2022,05,15,15,50,12,764,19.5364,-155.57557,3397,sun,0.000,0.000000,0.001397,4.297216,-0.01798,-1.84913,-10.25602,-0.01244,-1.28871,-10.25376,-0.14161,-10.32982,-9.82847,-1.56933,-10.31349,-9.83023,-1.40740,-10.31551,-9.81354,-1.66821,0.00110,-1.60634,-10.29789,-9.81194,-0.24365,-10.16842,-9.78268,-1.41890,-10.17407,-9.78804,-9.74260,-9.74646,-9.84496,0.60251,3.98084,-3.96727
2022,05,15,15,50,13,14,19.5364,-155.57557,3397,sun,0.000,0.000000,0.002642,2.025100,-0.01801,-1.84843,-10.30252,-0.01242,-1.28979,-10.29322,-0.14168,-10.29319,-9.80466,-1.56866,-10.28469,-9.78845,-1.40698,-10.27935,-9.78104,-1.66815,0.00106,-1.60580,-10.28084,-9.79160,-0.24302,-10.20265,-9.80614,-1.41823,-10.20809,-9.81756,-9.76493,-9.76931,-9.87106,0.60251,3.98084,-3.96728
2022,05,15,15,50,13,265,19.5364,-155.57557,3397,sun,0.000,0.000000,0.002267,-1.531025,-0.01799,-1.85284,-10.24907,-0.01255,-1.29385,-10.27520,-0.14207,-10.32327,-9.82894,-1.56997,-10.32777,-9.82663,-1.40762,-10.31055,-9.81027,-1.66815,0.00111,-1.60735,-10.31095,-9.82104,-0.24430,-10.18102,-9.77216,-1.41917,-10.17928,-9.79143,-9.75361,-9.73948,-9.84554,0.60247,3.98086,-3.96730
2022,05,15,15,50,13,515,19.5364,-155.57557,3397,sun,0.000,0.000000,0.003328,-4.490863,-0.01799,-1.85214,-10.28733,-0.01254,-1.29499,-10.28719,-0.14226,-10.28286,-9.79889,-1.56989,-10.29375,-9.81079,-1.40735,-10.28271,-9.78397,-1.66820,0.00105,-1.60697,-10.27643,-9.79520,-0.24400,-10.20911,-9.79049,-1.41898,-10.20552,-9.81676,-9.77929,-9.76227,-9.85867,0.60249,3.98086,-3.96726
2022,05,15,15,50,13,765,19.5364,-155.57557,3397,sun,0.000,0.000000,0.003013,-0.204766,-0.01806,-1.85941,-10.24406,-0.01257,-1.30242,-10.27725,-0.14288,-10.32614,-9.82655,-1.57116,-10.31312,-9.82594,-1.40818,-10.29241,-9.80649,-1.66815,0.00109,-1.60767,-10.29496,-9.81297,-0.24442,-10.18270,-9.78520,-1.41939,-10.16376,-9.79053,-9.75788,-9.75181,-9.84401,0.60252,3.98087,-3.96734
2022,05,15,15,50,14,14,19.5364,-155.57557,3397,sun,0.000,0.000000,0.003187,-0.477211,-0.01799,-1.85359,-10.30645,-0.01258,-1.30104,-10.29854,-0.14250,-10.30391,-9.79699,-1.56965,-10.28725,-9.80812,-1.40758,-10.26932,-9.77671,-1.66818,0.00104,-1.60675,-10.27215,-9.78530,-0.24397,-10.21557,-9.80660,-1.41931,-10.19688,-9.80728,-9.76830,-9.76708,-9.86788,0.60252,3.98086,-3.96724
2022,05,15,15,50,14,264,19.5364,-155.57557,3397,sun,0.000,0.000000,0.004056,-0.379990,-0.01804,-1.85382,-10.24892,-0.01270,-1.30174,-10.27276,-0.14279,-10.33095,-9.83075,-1.56967,-10.33079,-9.83166,-1.40757,-10.31042,-9.80028,-1.66815,0.00102,-1.60685,-10.30497,-9.81091,-0.24411,-10.19137,-9.78755,-1.41920,-10.16775,-9.78477,-9.75298,-9.74940,-9.85168,0.60241,3.98070,-3.96725
